Kinase,Score,Rank,Method,Perc,Qrt,group,KinaseFamily,subfamily,hgnc_symbol
SGK1,-26.19672292900682,37,PTM-SEA,0.4266666666666667,2,AGC,SGK,SGK,SGK1
PIK3C2A,0,50,PTM-SEA,0,1,NA,NA,NA,PIK3C2A
CHEK1,-70.01815500067292,15,PTM-SEA,0.8,4,CAMK,CAMKL,CHK1,CHEK1
AURKA,-4.965328912268074,46,PTM-SEA,0.30666666666666664,2,OTHER,AUR,AUR,AURKA
RPS6KA5,-44.58043255210287,28,PTM-SEA,0.5466666666666666,3,AGC,RSK,MSK,RPS6KA5
CHEK2,-91.32294788174814,5,PTM-SEA,0.9333333333333333,4,CAMK,RAD53,RAD53,CHEK2
RAF1,-17.830788532874198,38,PTM-SEA,0.41333333333333333,2,TKL,RAF,RAF,RAF1
PRKCG,0,50,PTM-SEA,0,1,AGC,PKC,ALPHA,PRKCG
PRKCB,-55.51872048297841,22,PTM-SEA,0.6933333333333334,3,AGC,PKC,ALPHA,PRKCB
CDK1,-91.26216960876988,6,PTM-SEA,0.92,4,CMGC,CDK,CDC2,CDK1
ARAF,59.96475011921353,21,PTM-SEA,0.7066666666666667,3,TKL,RAF,RAF,ARAF
PIM1,52.29840112271729,25,PTM-SEA,0.5866666666666667,3,CAMK,PIM,PIM,PIM1
CDK4,-101.57194993100931,2,PTM-SEA,0.9866666666666667,4,CMGC,CDK,CDK4,CDK4
SRC,0,50,PTM-SEA,0,1,TK,SRC,SRCA,SRC
BRAF,59.96475011921353,21,PTM-SEA,0.7066666666666667,3,TKL,RAF,RAF,BRAF
PRKCA,10.84612188161149,41,PTM-SEA,0.37333333333333335,2,AGC,PKC,ALPHA,PRKCA
PRKACA,54.0858382942943,24,PTM-SEA,0.6666666666666666,3,AGC,PKA,PKA,PRKACA
PRKACG,52.29840112271729,25,PTM-SEA,0.5866666666666667,3,AGC,PKA,PKA,PRKACG
PRKACB,52.29840112271729,25,PTM-SEA,0.5866666666666667,3,AGC,PKA,PKA,PRKACB
RPS6KB1,72.99588012045416,13,PTM-SEA,0.8266666666666667,4,AGC,RSK,P70,RPS6KB1
CDK2,-87.41576694176895,9,PTM-SEA,0.88,4,CMGC,CDK,CDC2,CDK2
MAPK3,-35.08077723893878,31,PTM-SEA,0.5066666666666667,3,CMGC,MAPK,ERK1,MAPK3
MAPK1,-63.556347608998486,18,PTM-SEA,0.76,4,CMGC,MAPK,ERK1,MAPK1
AKT1,48.27045588039472,27,PTM-SEA,0.56,3,AGC,AKT,AKT,AKT1
AKT2,60.93848810328246,19,PTM-SEA,0.7466666666666667,3,AGC,AKT,AKT,AKT2
MAP3K8,-13.474640216375468,39,PTM-SEA,0.4,2,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
PRKCI,52.29840112271729,25,PTM-SEA,0.5866666666666667,3,AGC,PKC,IOTA,PRKCI
MTOR,0,50,PTM-SEA,0,1,ATYPICAL,PIKK,FRAP,MTOR
MAPK8,-6.281735872153703,45,PTM-SEA,0.32,2,CMGC,MAPK,JNK,MAPK8
MAPK9,0,50,PTM-SEA,0,1,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,-4.66384581241526,47,PTM-SEA,0.29333333333333333,2,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
GSK3B,74.59319393118658,12,PTM-SEA,0.84,4,CMGC,GSK,GSK,GSK3B
CDK7,-7.560728744939269,44,PTM-SEA,0.3333333333333333,2,CMGC,CDK,CDK7,CDK7
CDK9,-94.25708502024291,4,PTM-SEA,0.9466666666666667,4,CMGC,CDK,CDK9,CDK9
RPS6KA3,51.97598879226912,26,PTM-SEA,0.5733333333333334,3,AGC,RSK,RSK,RPS6KA3
NEK2,0,50,PTM-SEA,0,1,OTHER,NEK,NEK2,NEK2
DAPK1,0,50,PTM-SEA,0,1,CAMK,DAPK,DAPK,DAPK1
MAPK10,-26.714574898785422,36,PTM-SEA,0.44,2,CMGC,MAPK,JNK,MAPK10
PRKAA2,39.66068952903199,30,PTM-SEA,0.52,3,CAMK,CAMKL,AMPK,PRKAA2
SIK1,-27.722672064777324,34,PTM-SEA,0.4666666666666667,2,CAMK,CAMKL,QIK,SIK1
CSNK2A1,0,50,PTM-SEA,0,1,CMGC,CK2,CK2,CSNK2A1
PRKDC,-11.089068825910932,40,PTM-SEA,0.38666666666666666,2,ATYPICAL,PIKK,DNAPK,PRKDC
ATM,0,50,PTM-SEA,0,1,ATYPICAL,PIKK,ATM,ATM
AURKB,-96.05156236836426,3,PTM-SEA,0.9733333333333334,4,OTHER,AUR,AUR,AURKB
CDK3,0,50,PTM-SEA,0,1,CMGC,CDK,CDC2,CDK3
CDK6,-94.25708502024291,4,PTM-SEA,0.9466666666666667,4,CMGC,CDK,CDK4,CDK6
CDK5,-77.1328480607259,11,PTM-SEA,0.8533333333333334,4,CMGC,CDK,CDK5,CDK5
PRKCE,60.357134195280324,20,PTM-SEA,0.7333333333333333,3,AGC,PKC,ETA,PRKCE
PRKCQ,33.777229500137246,32,PTM-SEA,0.49333333333333335,2,AGC,PKC,DELTA,PRKCQ
PRKCZ,70.15412379820623,14,PTM-SEA,0.8133333333333334,4,AGC,PKC,IOTA,PRKCZ
PRKCD,89.919272873480793,8,PTM-SEA,0.8933333333333333,4,AGC,PKC,DELTA,PRKCD
PRKAA1,-0.9650728117286358,49,PTM-SEA,0.26666666666666666,2,CAMK,CAMKL,AMPK,PRKAA1
PAK1,-10.572454501672361,42,PTM-SEA,0.36,2,STE,STE20,PAKA,PAK1
PAK2,91.2327935222672,7,PTM-SEA,0.9066666666666666,4,STE,STE20,PAKA,PAK2
PRKG2,-102.40072185483267,1,PTM-SEA,1,4,AGC,PKG,PKG,PRKG2
ROCK1,4.200694359578817,48,PTM-SEA,0.28,2,AGC,DMPK,ROCK,ROCK1
ATR,0,50,PTM-SEA,0,1,ATYPICAL,PIKK,ATR,ATR
CAMK2G,0,50,PTM-SEA,0,1,CAMK,CAMK2,CAMK2,CAMK2G
DYRK1A,43.260680066326934,29,PTM-SEA,0.5333333333333333,3,CMGC,DYRK,DYRK1,DYRK1A
PRKG1,27.623289940907497,35,PTM-SEA,0.4533333333333333,2,AGC,PKG,PKG,PRKG1
PRKD1,77.86262593091138,10,PTM-SEA,0.8666666666666667,4,CAMK,PKD,PKD,PRKD1
RPS6KA2,68.49017657716885,16,PTM-SEA,0.7866666666666666,4,AGC,RSK,RSK,RPS6KA2
RPS6KA1,32.43189989183737,33,PTM-SEA,0.48,2,AGC,RSK,RSK,RPS6KA1
PKN1,-54.8213945660128,23,PTM-SEA,0.68,3,AGC,PKN,PKN,PKN1
MAPK14,7.609831039257265,43,PTM-SEA,0.3466666666666667,2,CMGC,MAPK,P38,MAPK14
PIM3,52.29840112271729,25,PTM-SEA,0.5866666666666667,3,CAMK,PIM,PIM,PIM3
BRSK2,0,50,PTM-SEA,0,1,CAMK,CAMKL,BRSK,BRSK2
BRSK1,0,50,PTM-SEA,0,1,CAMK,CAMKL,BRSK,BRSK1
DYRK2,0,50,PTM-SEA,0,1,CMGC,DYRK,DYRK2,DYRK2
PASK,0,50,PTM-SEA,0,1,CAMK,CAMKL,PASK,PASK
VRK1,0,50,PTM-SEA,0,1,CK1,VRK,VRK,VRK1
PRKD2,0,50,PTM-SEA,0,1,CAMK,PKD,PKD,PRKD2
PLK3,0,50,PTM-SEA,0,1,OTHER,PLK,PLK2,PLK3
NEK6,0,50,PTM-SEA,0,1,OTHER,NEK,NEK6,NEK6
PIM2,52.29840112271729,25,PTM-SEA,0.5866666666666667,3,CAMK,PIM,PIM,PIM2
AKT3,66.49103428357893,17,PTM-SEA,0.7733333333333333,4,AGC,AKT,AKT,AKT3
AAK1,307,268,KEA3,0.07714285714285714,1,OTHER,NAK,BIKE,AAK1
ABL1,43.333333333333336,27,KEA3,0.9114285714285715,4,TK,ABL,ABL,ABL1
ABL2,115,103,KEA3,0.6485714285714286,3,TK,ABL,ABL,ABL2
ACVR1,128.5,120,KEA3,0.5742857142857143,3,TKL,STKR,TYPE1,ACVR1
ACVR1B,208,198,KEA3,0.29428571428571426,2,TKL,STKR,TYPE1,ACVR1B
ACVR2B,212,201,KEA3,0.2857142857142857,2,TKL,STKR,TYPE2,ACVR2B
AKT1,38.333333333333336,22,KEA3,0.9285714285714286,4,AGC,AKT,AKT,AKT1
AKT2,33.333333333333336,14,KEA3,0.96,4,AGC,AKT,AKT,AKT2
AKT3,141,133,KEA3,0.5257142857142857,3,AGC,AKT,AKT,AKT3
ALK,66.5,49,KEA3,0.8371428571428572,4,TK,ALK,ALK,ALK
ARAF,117.5,106,KEA3,0.6371428571428571,3,TKL,RAF,RAF,ARAF
ATM,122.66666666666667,111,KEA3,0.62,3,ATYPICAL,PIKK,ATM,ATM
ATR,75,58,KEA3,0.8,4,ATYPICAL,PIKK,ATR,ATR
AURKA,33.666666666666664,15,KEA3,0.9571428571428572,4,OTHER,AUR,AUR,AURKA
AURKB,52.333333333333336,36,KEA3,0.88,4,OTHER,AUR,AUR,AURKB
AURKC,185.5,182,KEA3,0.3514285714285714,2,OTHER,AUR,AUR,AURKC
AXL,180.5,173,KEA3,0.38,2,TK,AXL,AXL,AXL
BLK,261,240,KEA3,0.15714285714285714,1,TK,SRC,SRCB,BLK
BMP2K,327,285,KEA3,0.02857142857142857,1,OTHER,NAK,BIKE,BMP2K
BMPR1A,152.5,144,KEA3,0.47714285714285715,2,TKL,STKR,TYPE1,BMPR1A
BMPR1B,123,112,KEA3,0.6142857142857143,3,TKL,STKR,TYPE1,BMPR1B
BMPR2,208,198,KEA3,0.29428571428571426,2,TKL,STKR,TYPE2,BMPR2
BMX,117,105,KEA3,0.6428571428571429,3,TK,TEC,TEC,BMX
BRAF,168,166,KEA3,0.40285714285714286,2,TKL,RAF,RAF,BRAF
BRSK1,226.66666666666666,210,KEA3,0.2571428571428571,2,CAMK,CAMKL,BRSK,BRSK1
BRSK2,312,273,KEA3,0.06285714285714286,1,CAMK,CAMKL,BRSK,BRSK2
BTK,76.33333333333333,60,KEA3,0.7914285714285715,4,TK,TEC,TEC,BTK
BUB1,166,163,KEA3,0.4114285714285714,2,OTHER,BUB,BUB,BUB1
CAMK1,182.66666666666666,176,KEA3,0.37142857142857144,2,CAMK,CAMK1,CAMK1,CAMK1
CAMK1D,253,231,KEA3,0.18857142857142858,1,CAMK,CAMK1,CAMK1,CAMK1D
CAMK2A,38.333333333333336,22,KEA3,0.9285714285714286,4,CAMK,CAMK2,CAMK2,CAMK2A
CAMK2B,123,112,KEA3,0.6142857142857143,3,CAMK,CAMK2,CAMK2,CAMK2B
CAMK2D,98.33333333333333,82,KEA3,0.7257142857142858,3,CAMK,CAMK2,CAMK2,CAMK2D
CAMK2G,4,1,KEA3,1,4,CAMK,CAMK2,CAMK2,CAMK2G
CAMK4,104.33333333333333,88,KEA3,0.7028571428571428,3,CAMK,CAMK1,CAMK1,CAMK4
CAMKK1,126,114,KEA3,0.6028571428571429,3,OTHER,CAMKK,META,CAMKK1
CAMKK2,117.5,106,KEA3,0.6371428571428571,3,OTHER,CAMKK,META,CAMKK2
CDC42BPA,297,260,KEA3,0.1,1,AGC,DMPK,GEK,CDC42BPA
CDC7,209,199,KEA3,0.2914285714285714,2,OTHER,CDC7,CDC7,CDC7
CDK1,42.5,24,KEA3,0.9228571428571428,4,CMGC,CDK,CDC2,CDK1
CDK11A,229,213,KEA3,0.24571428571428572,1,CMGC,CDK,CDK11,CDK11A
CDK11A,229,213,KEA3,0.24571428571428572,1,NA,NA,NA,CDK11A
CDK12,234,215,KEA3,0.24,1,CMGC,CDK,CRK7,CDK12
CDK15,286,253,KEA3,0.12,1,CMGC,CDK,PFTAIRE,CDK15
CDK16,276,249,KEA3,0.13142857142857142,1,CMGC,CDK,PCTAIRE,CDK16
CDK18,272,247,KEA3,0.13714285714285715,1,CMGC,CDK,PCTAIRE,CDK18
CDK19,75,58,KEA3,0.8,4,CMGC,CDK,CDK8,CDK19
CDK2,28.333333333333332,12,KEA3,0.9657142857142857,4,CMGC,CDK,CDC2,CDK2
CDK20,137,130,KEA3,0.5342857142857143,3,CMGC,CDK,CCRK,CDK20
CDK3,99,83,KEA3,0.72,3,CMGC,CDK,CDC2,CDK3
CDK4,63,46,KEA3,0.8457142857142858,4,CMGC,CDK,CDK4,CDK4
CDK5,28.333333333333332,12,KEA3,0.9657142857142857,4,CMGC,CDK,CDK5,CDK5
CDK6,104.66666666666667,89,KEA3,0.7,3,CMGC,CDK,CDK4,CDK6
CDK7,70.66666666666667,53,KEA3,0.8171428571428572,4,CMGC,CDK,CDK7,CDK7
CDK8,215.5,203,KEA3,0.28,2,CMGC,CDK,CDK8,CDK8
CDK9,60.333333333333336,42,KEA3,0.8571428571428571,4,CMGC,CDK,CDK9,CDK9
CDKL3,310,271,KEA3,0.06857142857142857,1,CMGC,CDKL,CDKL,CDKL3
CDKL5,94,77,KEA3,0.7428571428571429,3,CMGC,CDKL,CDKL,CDKL5
CHEK1,41.333333333333336,23,KEA3,0.9257142857142857,4,CAMK,CAMKL,CHK1,CHEK1
CHEK2,81.33333333333333,66,KEA3,0.7742857142857142,4,CAMK,RAD53,RAD53,CHEK2
CHUK,72.33333333333333,56,KEA3,0.8085714285714286,4,OTHER,IKK,IKK,CHUK
CLK1,128.5,120,KEA3,0.5742857142857143,3,CMGC,CLK,CLK,CLK1
CLK2,110,95,KEA3,0.68,3,CMGC,CLK,CLK,CLK2
CLK3,179,171,KEA3,0.38857142857142857,2,CMGC,CLK,CLK,CLK3
CLK4,324,283,KEA3,0.03428571428571429,1,CMGC,CLK,CLK,CLK4
CSF1R,223,207,KEA3,0.26571428571428574,2,TK,PDGFR,PDGFR,CSF1R
CSK,149.33333333333334,140,KEA3,0.49142857142857144,2,TK,CSK,CSK,CSK
CSNK1A1,96.33333333333333,79,KEA3,0.7342857142857143,3,CK1,CK1,CK1-A,CSNK1A1
CSNK1A1L,338,294,KEA3,0.002857142857142857,1,CK1,CK1,CK1-A,CSNK1A1L
CSNK1D,43.333333333333336,27,KEA3,0.9114285714285715,4,CK1,CK1,CK1-D,CSNK1D
CSNK1E,129,121,KEA3,0.5714285714285714,3,CK1,CK1,CK1-D,CSNK1E
CSNK1G1,195,188,KEA3,0.32857142857142857,2,CK1,CK1,CK1-G,CSNK1G1
CSNK1G2,242.5,223,KEA3,0.21714285714285714,1,CK1,CK1,CK1-G,CSNK1G2
CSNK1G3,284,251,KEA3,0.12571428571428572,1,CK1,CK1,CK1-G,CSNK1G3
CSNK2A1,79,63,KEA3,0.7828571428571428,4,CMGC,CK2,CK2,CSNK2A1
CSNK2A2,127,117,KEA3,0.5885714285714285,3,CMGC,CK2,CK2,CSNK2A2
DAPK1,68.66666666666667,50,KEA3,0.8314285714285714,4,CAMK,DAPK,DAPK,DAPK1
DAPK3,128.33333333333334,119,KEA3,0.58,3,CAMK,DAPK,DAPK,DAPK3
DCLK1,264,243,KEA3,0.14857142857142858,1,CAMK,DCAMKL,DCAMKL,DCLK1
DDR1,92.5,75,KEA3,0.7485714285714286,3,TK,DDR,DDR,DDR1
DDR2,146,136,KEA3,0.5171428571428571,3,TK,DDR,DDR,DDR2
DMPK,132,125,KEA3,0.5571428571428572,3,AGC,DMPK,GEK,DMPK
DYRK1A,51,35,KEA3,0.8828571428571429,4,CMGC,DYRK,DYRK1,DYRK1A
DYRK1B,97,80,KEA3,0.7314285714285714,3,CMGC,DYRK,DYRK1,DYRK1B
DYRK2,49,32,KEA3,0.8942857142857142,4,CMGC,DYRK,DYRK2,DYRK2
DYRK3,200,192,KEA3,0.3171428571428571,2,CMGC,DYRK,DYRK2,DYRK3
DYRK4,93,76,KEA3,0.7457142857142857,3,CMGC,DYRK,DYRK2,DYRK4
EEF2K,126,114,KEA3,0.6028571428571429,3,ATYPICAL,ALPHA,EEF2K,EEF2K
EGFR,37,20,KEA3,0.9371428571428572,4,TK,EGFR,EGFR,EGFR
EIF2AK1,319,279,KEA3,0.045714285714285714,1,OTHER,PEK,HRI,EIF2AK1
EIF2AK2,36,18,KEA3,0.9428571428571428,4,OTHER,PEK,PKR,EIF2AK2
EIF2AK3,336,292,KEA3,0.008571428571428572,1,OTHER,PEK,PEK,EIF2AK3
EPHA2,323,282,KEA3,0.037142857142857144,1,TK,EPH,EPH,EPHA2
EPHA3,146.5,137,KEA3,0.5114285714285715,3,TK,EPH,EPH,EPHA3
EPHA4,328,286,KEA3,0.025714285714285714,1,TK,EPH,EPH,EPHA4
EPHA8,335,291,KEA3,0.011428571428571429,1,TK,EPH,EPH,EPHA8
EPHB1,325,284,KEA3,0.03142857142857143,1,TK,EPH,EPH,EPHB1
EPHB2,248,227,KEA3,0.20285714285714285,1,TK,EPH,EPH,EPHB2
EPHB3,109,93,KEA3,0.6885714285714286,3,TK,EPH,EPH,EPHB3
ERBB2,65.5,47,KEA3,0.8428571428571429,4,TK,EGFR,EGFR,ERBB2
ERBB4,230,214,KEA3,0.24285714285714285,1,TK,EGFR,EGFR,ERBB4
FASTK,247,225,KEA3,0.20857142857142857,1,ATYPICAL,FAST,FAST,FASTK
FER,18.5,8,KEA3,0.98,4,TK,FER,FER,FER
FES,261,240,KEA3,0.15714285714285714,1,TK,FER,FER,FES
FGFR1,161,157,KEA3,0.4342857142857143,2,TK,FGFR,FGFR,FGFR1
FGFR2,154,146,KEA3,0.4685714285714286,2,TK,FGFR,FGFR,FGFR2
FGFR3,189.5,185,KEA3,0.34,2,TK,FGFR,FGFR,FGFR3
FGFR4,120.5,109,KEA3,0.6257142857142857,3,TK,FGFR,FGFR,FGFR4
FGR,60.5,43,KEA3,0.8542857142857143,4,TK,SRC,SRCA,FGR
FLT1,313,274,KEA3,0.06,1,TK,VEGFR,VEGFR,FLT1
FLT3,210,200,KEA3,0.2885714285714286,2,TK,PDGFR,PDGFR,FLT3
FLT4,288,255,KEA3,0.11428571428571428,1,TK,VEGFR,VEGFR,FLT4
FRK,197.5,190,KEA3,0.32285714285714284,2,TK,SRC,FRK,FRK
FYN,69.66666666666667,52,KEA3,0.82,4,TK,SRC,SRCA,FYN
GRK1,332,289,KEA3,0.017142857142857144,1,AGC,GRK,GRK,GRK1
GRK2,19.666666666666668,9,KEA3,0.9771428571428571,4,AGC,GRK,BARK,GRK2
GRK3,151,141,KEA3,0.4857142857142857,2,AGC,GRK,BARK,GRK3
GRK5,25.666666666666668,10,KEA3,0.9742857142857143,4,AGC,GRK,GRK,GRK5
GRK6,121,110,KEA3,0.6228571428571429,3,AGC,GRK,GRK,GRK6
GSK3A,71,54,KEA3,0.8142857142857143,4,CMGC,GSK,GSK,GSK3A
GSK3B,49.666666666666664,34,KEA3,0.8857142857142857,4,CMGC,GSK,GSK,GSK3B
HASPIN,222,206,KEA3,0.26857142857142857,2,OTHER,HASPIN,HASPIN,HASPIN
HCK,126,114,KEA3,0.6028571428571429,3,TK,SRC,SRCB,HCK
HIPK1,134.5,127,KEA3,0.5514285714285714,3,CMGC,DYRK,HIPK,HIPK1
HIPK2,103.33333333333333,86,KEA3,0.7085714285714285,3,CMGC,DYRK,HIPK,HIPK2
HIPK3,302,264,KEA3,0.08857142857142856,1,CMGC,DYRK,HIPK,HIPK3
HIPK4,120.5,109,KEA3,0.6257142857142857,3,CMGC,DYRK,HIPK,HIPK4
ICK,253,231,KEA3,0.18857142857142858,1,CMGC,RCK,RCK,CILK1
IGF1R,99.66666666666667,84,KEA3,0.7142857142857143,3,TK,INSR,INSR,IGF1R
IKBKB,76,59,KEA3,0.7971428571428572,4,OTHER,IKK,IKK,IKBKB
IKBKE,53.333333333333336,37,KEA3,0.8771428571428571,4,OTHER,IKK,IKK,IKBKE
ILK,111.33333333333333,98,KEA3,0.6714285714285714,3,TKL,MLK,ILK,ILK
INSR,113.33333333333333,101,KEA3,0.66,3,TK,INSR,INSR,INSR
IRAK1,151.5,142,KEA3,0.4828571428571429,2,TKL,IRAK,IRAK,IRAK1
IRAK3,256.5,235,KEA3,0.1742857142857143,1,TKL,IRAK,IRAK,IRAK3
IRAK4,301,263,KEA3,0.09142857142857143,1,TKL,IRAK,IRAK,IRAK4
ITK,158.66666666666666,153,KEA3,0.44571428571428573,2,TK,TEC,TEC,ITK
JAK1,158.5,152,KEA3,0.44857142857142857,2,TK,JAKA,JAKA,JAK1
JAK2,77.66666666666667,62,KEA3,0.7857142857142857,4,TK,JAKA,JAKA,JAK2
JAK3,164,162,KEA3,0.42,2,TK,JAKA,JAKA,JAK3
KDR,308,269,KEA3,0.07428571428571429,1,TK,VEGFR,VEGFR,KDR
KIT,140,132,KEA3,0.5285714285714286,3,TK,PDGFR,PDGFR,KIT
KSR1,262,241,KEA3,0.15428571428571428,1,TKL,RAF,KSR,KSR1
KSR2,197,189,KEA3,0.32571428571428573,2,TKL,RAF,KSR,KSR2
LATS1,180.66666666666666,174,KEA3,0.37714285714285717,2,AGC,NDR,NDR,LATS1
LATS2,143,134,KEA3,0.5228571428571429,3,AGC,NDR,NDR,LATS2
LCK,35.666666666666664,17,KEA3,0.9485714285714286,4,TK,SRC,SRCB,LCK
LIMK1,296,259,KEA3,0.10285714285714286,1,TKL,LISK,LIMK,LIMK1
LIMK2,184,180,KEA3,0.36,2,TKL,LISK,LIMK,LIMK2
LRRK2,95,78,KEA3,0.7371428571428571,3,TKL,LRRK,LRRK,LRRK2
LYN,88.33333333333333,71,KEA3,0.76,4,TK,SRC,SRCB,LYN
MAK,285,252,KEA3,0.12285714285714286,1,CMGC,RCK,RCK,MAK
MAP2K1,68.66666666666667,50,KEA3,0.8314285714285714,4,STE,STE7,MEK1,MAP2K1
MAP2K2,202,195,KEA3,0.3057142857142857,2,STE,STE7,MEK1,MAP2K2
MAP2K3,271,246,KEA3,0.14,1,STE,STE7,MEK3,MAP2K3
MAP2K4,158.33333333333334,151,KEA3,0.4514285714285714,2,STE,STE7,MEK4,MAP2K4
MAP2K6,163.33333333333334,161,KEA3,0.4228571428571429,2,STE,STE7,MEK3,MAP2K6
MAP2K7,86,68,KEA3,0.7685714285714286,4,STE,STE7,MEK7,MAP2K7
MAP3K1,269,245,KEA3,0.14285714285714285,1,STE,STE11,MEKK1,MAP3K1
MAP3K10,289,256,KEA3,0.11142857142857143,1,TKL,MLK,MLK,MAP3K10
MAP3K11,189,184,KEA3,0.34285714285714286,2,TKL,MLK,MLK,MAP3K11
MAP3K13,257.5,237,KEA3,0.16857142857142857,1,TKL,MLK,LZK,MAP3K13
MAP3K14,117.66666666666667,107,KEA3,0.6342857142857142,3,STE,STE-UNIQUE,STE-UNIQUE,MAP3K14
MAP3K20,254,232,KEA3,0.18285714285714286,1,TKL,MLK,ZAK,MAP3K20
MAP3K3,251,228,KEA3,0.2,1,STE,STE11,MEKK2,MAP3K3
MAP3K4,311,272,KEA3,0.06571428571428571,1,STE,STE11,MEKK4,MAP3K4
MAP3K5,166.66666666666666,164,KEA3,0.4085714285714286,2,STE,STE11,ASK,MAP3K5
MAP3K6,175,168,KEA3,0.39714285714285713,2,STE,STE11,ASK,MAP3K6
MAP3K7,120,108,KEA3,0.6314285714285715,3,TKL,MLK,TAK1,MAP3K7
MAP3K8,137,130,KEA3,0.5342857142857143,3,STE,STE-UNIQUE,STE-UNIQUE,MAP3K8
MAP4K1,287,254,KEA3,0.11714285714285715,1,STE,STE20,KHS,MAP4K1
MAP4K2,148.5,138,KEA3,0.49714285714285716,2,STE,STE20,KHS,MAP4K2
MAP4K3,305,266,KEA3,0.08285714285714285,1,STE,STE20,KHS,MAP4K3
MAP4K4,236,218,KEA3,0.23142857142857143,1,STE,STE20,MSN,MAP4K4
MAP4K5,137,130,KEA3,0.5342857142857143,3,STE,STE20,KHS,MAP4K5
MAPK1,37.333333333333336,21,KEA3,0.9342857142857143,4,CMGC,MAPK,ERK1,MAPK1
MAPK10,126.33333333333333,115,KEA3,0.5971428571428572,3,CMGC,MAPK,JNK,MAPK10
MAPK11,110.33333333333333,96,KEA3,0.6771428571428572,3,CMGC,MAPK,P38,MAPK11
MAPK12,58.666666666666664,40,KEA3,0.8657142857142858,4,CMGC,MAPK,P38,MAPK12
MAPK13,106.33333333333333,91,KEA3,0.6942857142857143,3,CMGC,MAPK,P38,MAPK13
MAPK14,35.333333333333336,16,KEA3,0.9542857142857143,4,CMGC,MAPK,P38,MAPK14
MAPK15,201,194,KEA3,0.30857142857142855,2,CMGC,MAPK,ERK7,MAPK15
MAPK3,43.33333333333333,26,KEA3,0.9171428571428571,4,CMGC,MAPK,ERK1,MAPK3
MAPK6,235.5,217,KEA3,0.2342857142857143,1,CMGC,MAPK,ERK3,MAPK6
MAPK7,110.66666666666667,97,KEA3,0.6742857142857143,3,CMGC,MAPK,ERK5,MAPK7
MAPK8,69.66666666666667,52,KEA3,0.82,4,CMGC,MAPK,JNK,MAPK8
MAPK9,35.666666666666664,17,KEA3,0.9485714285714286,4,CMGC,MAPK,JNK,MAPK9
MAPKAPK2,104,87,KEA3,0.7057142857142857,3,CAMK,MAPKAPK,MAPKAPK,MAPKAPK2
MAPKAPK3,306,267,KEA3,0.08,1,CAMK,MAPKAPK,MAPKAPK,MAPKAPK3
MAPKAPK5,48.333333333333336,30,KEA3,0.9,4,CAMK,MAPKAPK,MAPKAPK,MAPKAPK5
MARK2,111.66666666666667,99,KEA3,0.6685714285714286,3,CAMK,CAMKL,MARK,MARK2
MARK3,183.66666666666666,179,KEA3,0.3628571428571429,2,CAMK,CAMKL,MARK,MARK3
MARK4,334,290,KEA3,0.014285714285714285,1,CAMK,CAMKL,MARK,MARK4
MAST1,220,204,KEA3,0.27714285714285714,2,AGC,MAST,MAST,MAST1
MAST2,318,278,KEA3,0.04857142857142857,1,AGC,MAST,MAST,MAST2
MATK,193,187,KEA3,0.3314285714285714,2,TK,CSK,CSK,MATK
MELK,241,222,KEA3,0.22,1,CAMK,CAMKL,MELK,MELK
MERTK,154,146,KEA3,0.4685714285714286,2,TK,AXL,AXL,MERTK
MET,114.66666666666667,102,KEA3,0.6542857142857142,3,TK,MET,MET,MET
MKNK1,166,163,KEA3,0.4114285714285714,2,CAMK,MAPKAPK,MNK,MKNK1
MKNK2,236.5,219,KEA3,0.22857142857142856,1,CAMK,MAPKAPK,MNK,MKNK2
MOK,220.5,205,KEA3,0.2714285714285714,2,CMGC,RCK,RCK,MOK
MOS,309,270,KEA3,0.07142857142857142,1,OTHER,MOS,MOS,MOS
MST1R,257,236,KEA3,0.17142857142857143,1,TK,MET,MET,MST1R
MTOR,133.33333333333334,126,KEA3,0.5542857142857143,3,ATYPICAL,PIKK,FRAP,MTOR
MYLK2,189,184,KEA3,0.34285714285714286,2,CAMK,MLCK,MLCK,MYLK2
MYO3A,260,239,KEA3,0.16285714285714287,1,STE,STE20,NINAC,MYO3A
NEK10,299,261,KEA3,0.09714285714285714,1,OTHER,NEK,NEK10,NEK10
NEK11,239,221,KEA3,0.22285714285714286,1,OTHER,NEK,NEK11,NEK11
NEK2,99,83,KEA3,0.72,3,OTHER,NEK,NEK2,NEK2
NEK3,193,187,KEA3,0.3314285714285714,2,OTHER,NEK,NEK1,NEK3
NEK4,203.5,197,KEA3,0.3,2,OTHER,NEK,NEK4,NEK4
NEK6,69.66666666666667,52,KEA3,0.82,4,OTHER,NEK,NEK6,NEK6
NEK8,235,216,KEA3,0.23714285714285716,1,OTHER,NEK,NEK8,NEK8
NEK9,108.5,92,KEA3,0.6914285714285714,3,OTHER,NEK,NEK8,NEK9
NIM1K,290,257,KEA3,0.10857142857142857,1,CAMK,CAMKL,NIM1,NIM1K
NLK,155.66666666666666,149,KEA3,0.45714285714285713,2,CMGC,MAPK,NMO,NLK
NPR2,101.5,85,KEA3,0.7114285714285714,3,RGC,RGC,RGC,NPR2
