Kinase,Peptide,LFC
BARK1,PLM_76_88,0.397599264454857
CDK,PLM_76_88,0.397599264454857
DMPK,PLM_76_88,0.397599264454857
IKK,PLM_76_88,0.397599264454857
PAKA,PLM_76_88,0.397599264454857
PDHK,PLM_76_88,0.397599264454857
PDK1,PLM_76_88,0.397599264454857
PEK,PLM_76_88,0.397599264454857
PIM,PLM_76_88,0.397599264454857
PKA,PLM_76_88,0.397599264454857
PKCA,PLM_76_88,0.397599264454857
PKD,PLM_76_88,0.397599264454857
PKG,PLM_76_88,0.397599264454857
PLK,PLM_76_88,0.397599264454857
RAD53,PLM_76_88,0.397599264454857
RIPK,PLM_76_88,0.397599264454857
RSK,PLM_76_88,0.397599264454857
STE7,PLM_76_88,0.397599264454857
VRK2,PLM_76_88,0.397599264454857
EGFR,PP2AB_297_309,0.01352212764895632
CSK,PP2AB_297_309,0.01352212764895632
TEC,PP2AB_297_309,0.01352212764895632
PDGFR,PP2AB_297_309,0.01352212764895632
SYK,PP2AB_297_309,0.01352212764895632
AXL,PP2AB_297_309,0.01352212764895632
VEGFR,PP2AB_297_309,0.01352212764895632
BARK1,PP2AB_297_309,0.01352212764895632
BARK2,PP2AB_297_309,0.01352212764895632
CDK,PP2AB_297_309,0.01352212764895632
DYRK,PP2AB_297_309,0.01352212764895632
JNK,PP2AB_297_309,0.01352212764895632
VRK2,PP2AB_297_309,0.01352212764895632
AKT,PPR1A_28_40,0.01589388485818421
BARK1,PPR1A_28_40,0.01589388485818421
CDK,PPR1A_28_40,0.01589388485818421
DAPK,PPR1A_28_40,0.01589388485818421
DMPK,PPR1A_28_40,0.01589388485818421
DYRK,PPR1A_28_40,0.01589388485818421
GSK,PPR1A_28_40,0.01589388485818421
JNK,PPR1A_28_40,0.01589388485818421
P38,PPR1A_28_40,0.01589388485818421
PDK1,PPR1A_28_40,0.01589388485818421
PEK,PPR1A_28_40,0.01589388485818421
PHK,PPR1A_28_40,0.01589388485818421
PKA,PPR1A_28_40,0.01589388485818421
RSK,PPR1A_28_40,0.01589388485818421
VRK2,PPR1A_28_40,0.01589388485818421
ATR,PRKDC_2618_2630,-0.24302929170446705
BARK1,PRKDC_2618_2630,-0.24302929170446705
BARK2,PRKDC_2618_2630,-0.24302929170446705
CK1,PRKDC_2618_2630,-0.24302929170446705
DMPK,PRKDC_2618_2630,-0.24302929170446705
IKK,PRKDC_2618_2630,-0.24302929170446705
MELK,PRKDC_2618_2630,-0.24302929170446705
MLK,PRKDC_2618_2630,-0.24302929170446705
MTOR,PRKDC_2618_2630,-0.24302929170446705
NEK,PRKDC_2618_2630,-0.24302929170446705
P38,PRKDC_2618_2630,-0.24302929170446705
PHK,PRKDC_2618_2630,-0.24302929170446705
PIM,PRKDC_2618_2630,-0.24302929170446705
PKA,PRKDC_2618_2630,-0.24302929170446705
PKCA,PRKDC_2618_2630,-0.24302929170446705
PKG,PRKDC_2618_2630,-0.24302929170446705
PRKDC,PRKDC_2618_2630,-0.24302929170446705
PLK,PRKDC_2618_2630,-0.24302929170446705
QIK,PRKDC_2618_2630,-0.24302929170446705
SGK,PRKDC_2618_2630,-0.24302929170446705
STE7,PRKDC_2618_2630,-0.24302929170446705
VRK2,PRKDC_2618_2630,-0.24302929170446705
AKT,PTK6_436_448,0.5560937992318156
BARK1,PTK6_436_448,0.5560937992318156
CAMK1,PTK6_436_448,0.5560937992318156
CDK,PTK6_436_448,0.5560937992318156
CK1,PTK6_436_448,0.5560937992318156
DMPK,PTK6_436_448,0.5560937992318156
MAPKAPK,PTK6_436_448,0.5560937992318156
MELK,PTK6_436_448,0.5560937992318156
P38,PTK6_436_448,0.5560937992318156
PAKA,PTK6_436_448,0.5560937992318156
PDHK,PTK6_436_448,0.5560937992318156
PDK1,PTK6_436_448,0.5560937992318156
PEK,PTK6_436_448,0.5560937992318156
PHK,PTK6_436_448,0.5560937992318156
PIM,PTK6_436_448,0.5560937992318156
PKA,PTK6_436_448,0.5560937992318156
PKCA,PTK6_436_448,0.5560937992318156
PKCD,PTK6_436_448,0.5560937992318156
PKCI,PTK6_436_448,0.5560937992318156
PKD,PTK6_436_448,0.5560937992318156
PKG,PTK6_436_448,0.5560937992318156
QIK,PTK6_436_448,0.5560937992318156
RAD53,PTK6_436_448,0.5560937992318156
RSK,PTK6_436_448,0.5560937992318156
STE7,PTK6_436_448,0.5560937992318156
VRK2,PTK6_436_448,0.5560937992318156
BARK1,PTN12_32_44,0.4787914176371846
CDK,PTN12_32_44,0.4787914176371846
DMPK,PTN12_32_44,0.4787914176371846
FRAY,PTN12_32_44,0.4787914176371846
MAPKAPK,PTN12_32_44,0.4787914176371846
MLK,PTN12_32_44,0.4787914176371846
PAKA,PTN12_32_44,0.4787914176371846
PDHK,PTN12_32_44,0.4787914176371846
PEK,PTN12_32_44,0.4787914176371846
PHK,PTN12_32_44,0.4787914176371846
PIM,PTN12_32_44,0.4787914176371846
PKA,PTN12_32_44,0.4787914176371846
PKCA,PTN12_32_44,0.4787914176371846
PKCD,PTN12_32_44,0.4787914176371846
PKD,PTN12_32_44,0.4787914176371846
PKG,PTN12_32_44,0.4787914176371846
QIK,PTN12_32_44,0.4787914176371846
RAD53,PTN12_32_44,0.4787914176371846
RSK,PTN12_32_44,0.4787914176371846
VRK2,PTN12_32_44,0.4787914176371846
BARK1,RADI_559_569,-0.3971878774405552
COT,RADI_559_569,-0.3971878774405552
DMPK,RADI_559_569,-0.3971878774405552
MSN,RADI_559_569,-0.3971878774405552
MST,RADI_559_569,-0.3971878774405552
PHK,RADI_559_569,-0.3971878774405552
PIM,RADI_559_569,-0.3971878774405552
PKCA,RADI_559_569,-0.3971878774405552
SLK,RADI_559_569,-0.3971878774405552
VRK2,RADI_559_569,-0.3971878774405552
AKT,RAF1_253_265,0.01916871163777529
AMPK,RAF1_253_265,0.01916871163777529
BARK1,RAF1_253_265,0.01916871163777529
CAMK1,RAF1_253_265,0.01916871163777529
CDK,RAF1_253_265,0.01916871163777529
DAPK,RAF1_253_265,0.01916871163777529
DMPK,RAF1_253_265,0.01916871163777529
DYRK,RAF1_253_265,0.01916871163777529
ERK,RAF1_253_265,0.01916871163777529
JNK,RAF1_253_265,0.01916871163777529
MAPKAPK,RAF1_253_265,0.01916871163777529
MARK,RAF1_253_265,0.01916871163777529
NDR,RAF1_253_265,0.01916871163777529
P38,RAF1_253_265,0.01916871163777529
PAKA,RAF1_253_265,0.01916871163777529
PDK1,RAF1_253_265,0.01916871163777529
PHK,RAF1_253_265,0.01916871163777529
PKA,RAF1_253_265,0.01916871163777529
PKCA,RAF1_253_265,0.01916871163777529
QIK,RAF1_253_265,0.01916871163777529
RAF,RAF1_253_265,0.01916871163777529
RIPK,RAF1_253_265,0.01916871163777529
RSK,RAF1_253_265,0.01916871163777529
SGK,RAF1_253_265,0.01916871163777529
VRK2,RAF1_253_265,0.01916871163777529
AKT,RAP1B_172_184,-0.05138118924311612
AMPK,RAP1B_172_184,-0.05138118924311612
BARK1,RAP1B_172_184,-0.05138118924311612
CDK,RAP1B_172_184,-0.05138118924311612
DMPK,RAP1B_172_184,-0.05138118924311612
IKK,RAP1B_172_184,-0.05138118924311612
MAPKAPK,RAP1B_172_184,-0.05138118924311612
PDHK,RAP1B_172_184,-0.05138118924311612
PEK,RAP1B_172_184,-0.05138118924311612
PHK,RAP1B_172_184,-0.05138118924311612
PIM,RAP1B_172_184,-0.05138118924311612
PKA,RAP1B_172_184,-0.05138118924311612
PKCA,RAP1B_172_184,-0.05138118924311612
PKG,RAP1B_172_184,-0.05138118924311612
QIK,RAP1B_172_184,-0.05138118924311612
RAD53,RAP1B_172_184,-0.05138118924311612
RSK,RAP1B_172_184,-0.05138118924311612
VRK2,RAP1B_172_184,-0.05138118924311612
BARK1,RBL2_655_667,-0.03815627802927413
CDK,RBL2_655_667,-0.03815627802927413
CK1,RBL2_655_667,-0.03815627802927413
DMPK,RBL2_655_667,-0.03815627802927413
DYRK,RBL2_655_667,-0.03815627802927413
ERK,RBL2_655_667,-0.03815627802927413
FRAY,RBL2_655_667,-0.03815627802927413
GSK,RBL2_655_667,-0.03815627802927413
IKK,RBL2_655_667,-0.03815627802927413
JNK,RBL2_655_667,-0.03815627802927413
MAPKAPK,RBL2_655_667,-0.03815627802927413
MELK,RBL2_655_667,-0.03815627802927413
MTOR,RBL2_655_667,-0.03815627802927413
NEK,RBL2_655_667,-0.03815627802927413
P38,RBL2_655_667,-0.03815627802927413
PDK1,RBL2_655_667,-0.03815627802927413
PEK,RBL2_655_667,-0.03815627802927413
PHK,RBL2_655_667,-0.03815627802927413
PIM,RBL2_655_667,-0.03815627802927413
PKCA,RBL2_655_667,-0.03815627802927413
PKD,RBL2_655_667,-0.03815627802927413
PLK,RBL2_655_667,-0.03815627802927413
QIK,RBL2_655_667,-0.03815627802927413
RAD53,RBL2_655_667,-0.03815627802927413
RAF,RBL2_655_667,-0.03815627802927413
RIPK,RBL2_655_667,-0.03815627802927413
STE7,RBL2_655_667,-0.03815627802927413
VRK2,RBL2_655_667,-0.03815627802927413
BARK1,RB_242_254,-0.1451302674611134
CDK,RB_242_254,-0.1451302674611134
DYRK,RB_242_254,-0.1451302674611134
ERK,RB_242_254,-0.1451302674611134
IRAK,RB_242_254,-0.1451302674611134
P38,RB_242_254,-0.1451302674611134
PDK1,RB_242_254,-0.1451302674611134
PEK,RB_242_254,-0.1451302674611134
PKCA,RB_242_254,-0.1451302674611134
PLK,RB_242_254,-0.1451302674611134
VRK2,RB_242_254,-0.1451302674611134
ATR,RB_350_362,-0.1729188055389018
BARK1,RB_350_362,-0.1729188055389018
CDK,RB_350_362,-0.1729188055389018
DMPK,RB_350_362,-0.1729188055389018
DYRK,RB_350_362,-0.1729188055389018
PDHK,RB_350_362,-0.1729188055389018
PDK1,RB_350_362,-0.1729188055389018
PEK,RB_350_362,-0.1729188055389018
PHK,RB_350_362,-0.1729188055389018
PIM,RB_350_362,-0.1729188055389018
PKCA,RB_350_362,-0.1729188055389018
PRKDC,RB_350_362,-0.1729188055389018
QIK,RB_350_362,-0.1729188055389018
RSK,RB_350_362,-0.1729188055389018
VRK2,RB_350_362,-0.1729188055389018
BARK1,RB_803_815,-0.1690154725407007
CDK,RB_803_815,-0.1690154725407007
CK1,RB_803_815,-0.1690154725407007
DYRK,RB_803_815,-0.1690154725407007
ERK,RB_803_815,-0.1690154725407007
JNK,RB_803_815,-0.1690154725407007
QIK,RB_803_815,-0.1690154725407007
VRK2,RB_803_815,-0.1690154725407007
BARK1,REL_260_272,0.7865484265257813
CDK,REL_260_272,0.7865484265257813
CK1,REL_260_272,0.7865484265257813
DMPK,REL_260_272,0.7865484265257813
MAPKAPK,REL_260_272,0.7865484265257813
MARK,REL_260_272,0.7865484265257813
PAKA,REL_260_272,0.7865484265257813
PEK,REL_260_272,0.7865484265257813
PIM,REL_260_272,0.7865484265257813
PKCA,REL_260_272,0.7865484265257813
PKD,REL_260_272,0.7865484265257813
PKG,REL_260_272,0.7865484265257813
PLK,REL_260_272,0.7865484265257813
RSK,REL_260_272,0.7865484265257813
STE7,REL_260_272,0.7865484265257813
VRK2,REL_260_272,0.7865484265257813
AKT,RS6_228_240,0.5376010556589348
BARK1,RS6_228_240,0.5376010556589348
CAMK1,RS6_228_240,0.5376010556589348
CDK,RS6_228_240,0.5376010556589348
DAPK,RS6_228_240,0.5376010556589348
DMPK,RS6_228_240,0.5376010556589348
IKK,RS6_228_240,0.5376010556589348
MAPKAPK,RS6_228_240,0.5376010556589348
MELK,RS6_228_240,0.5376010556589348
PAKA,RS6_228_240,0.5376010556589348
PASK,RS6_228_240,0.5376010556589348
PDHK,RS6_228_240,0.5376010556589348
PEK,RS6_228_240,0.5376010556589348
PHK,RS6_228_240,0.5376010556589348
PIM,RS6_228_240,0.5376010556589348
PKA,RS6_228_240,0.5376010556589348
PKCA,RS6_228_240,0.5376010556589348
PKCD,RS6_228_240,0.5376010556589348
PKCI,RS6_228_240,0.5376010556589348
PKD,RS6_228_240,0.5376010556589348
PKG,RS6_228_240,0.5376010556589348
QIK,RS6_228_240,0.5376010556589348
RIPK,RS6_228_240,0.5376010556589348
RSK,RS6_228_240,0.5376010556589348
SGK,RS6_228_240,0.5376010556589348
VRK2,RS6_228_240,0.5376010556589348
BARK1,RYR1_4317_4329,0.28160145465580744
DMPK,RYR1_4317_4329,0.28160145465580744
PHK,RYR1_4317_4329,0.28160145465580744
PIM,RYR1_4317_4329,0.28160145465580744
PKA,RYR1_4317_4329,0.28160145465580744
PKCA,RYR1_4317_4329,0.28160145465580744
PKCH,RYR1_4317_4329,0.28160145465580744
PKG,RYR1_4317_4329,0.28160145465580744
RSK,RYR1_4317_4329,0.28160145465580744
VRK2,RYR1_4317_4329,0.28160145465580744
BARK1,SCN7A_898_910,0.6960463516977647
DMPK,SCN7A_898_910,0.6960463516977647
HAL,SCN7A_898_910,0.6960463516977647
IKK,SCN7A_898_910,0.6960463516977647
PHK,SCN7A_898_910,0.6960463516977647
PKA,SCN7A_898_910,0.6960463516977647
PKCA,SCN7A_898_910,0.6960463516977647
PKG,SCN7A_898_910,0.6960463516977647
RIPK,SCN7A_898_910,0.6960463516977647
RSK,SCN7A_898_910,0.6960463516977647
VRK2,SCN7A_898_910,0.6960463516977647
AUR,STK6_283_295,0.3845378934547335
BARK1,STK6_283_295,0.3845378934547335
CAMK1,STK6_283_295,0.3845378934547335
CAMK2,STK6_283_295,0.3845378934547335
CDK,STK6_283_295,0.3845378934547335
DMPK,STK6_283_295,0.3845378934547335
FRAY,STK6_283_295,0.3845378934547335
IKK,STK6_283_295,0.3845378934547335
IRAK,STK6_283_295,0.3845378934547335
LKB,STK6_283_295,0.3845378934547335
MELK,STK6_283_295,0.3845378934547335
MLK,STK6_283_295,0.3845378934547335
MTOR,STK6_283_295,0.3845378934547335
NDR,STK6_283_295,0.3845378934547335
NEK,STK6_283_295,0.3845378934547335
PAKA,STK6_283_295,0.3845378934547335
PDHK,STK6_283_295,0.3845378934547335
PDK1,STK6_283_295,0.3845378934547335
PEK,STK6_283_295,0.3845378934547335
PHK,STK6_283_295,0.3845378934547335
PKA,STK6_283_295,0.3845378934547335
PKCA,STK6_283_295,0.3845378934547335
PKCD,STK6_283_295,0.3845378934547335
PLK,STK6_283_295,0.3845378934547335
PRKDC,STK6_283_295,0.3845378934547335
QIK,STK6_283_295,0.3845378934547335
RAD53,STK6_283_295,0.3845378934547335
RSK,STK6_283_295,0.3845378934547335
STE7,STK6_283_295,0.3845378934547335
VRK2,STK6_283_295,0.3845378934547335
AKT,TAU_524_536,-0.06762163233677132
BARK1,TAU_524_536,-0.06762163233677132
CAMK1,TAU_524_536,-0.06762163233677132
CDK,TAU_524_536,-0.06762163233677132
DMPK,TAU_524_536,-0.06762163233677132
DYRK,TAU_524_536,-0.06762163233677132
ERK,TAU_524_536,-0.06762163233677132
GRK,TAU_524_536,-0.06762163233677132
GSK,TAU_524_536,-0.06762163233677132
IKK,TAU_524_536,-0.06762163233677132
JNK,TAU_524_536,-0.06762163233677132
MAPKAPK,TAU_524_536,-0.06762163233677132
MELK,TAU_524_536,-0.06762163233677132
MTOR,TAU_524_536,-0.06762163233677132
P38,TAU_524_536,-0.06762163233677132
PDK1,TAU_524_536,-0.06762163233677132
PEK,TAU_524_536,-0.06762163233677132
PHK,TAU_524_536,-0.06762163233677132
PIM,TAU_524_536,-0.06762163233677132
PKA,TAU_524_536,-0.06762163233677132
PKCA,TAU_524_536,-0.06762163233677132
PKD,TAU_524_536,-0.06762163233677132
PLK,TAU_524_536,-0.06762163233677132
QIK,TAU_524_536,-0.06762163233677132
RAF,TAU_524_536,-0.06762163233677132
RIPK,TAU_524_536,-0.06762163233677132
RSK,TAU_524_536,-0.06762163233677132
SGK,TAU_524_536,-0.06762163233677132
STE11,TAU_524_536,-0.06762163233677132
VRK2,TAU_524_536,-0.06762163233677132
AKT,TOP2A_1463_1475,0.5757347178400677
BARK1,TOP2A_1463_1475,0.5757347178400677
CDK,TOP2A_1463_1475,0.5757347178400677
CK1,TOP2A_1463_1475,0.5757347178400677
CK2,TOP2A_1463_1475,0.5757347178400677
DAPK,TOP2A_1463_1475,0.5757347178400677
DMPK,TOP2A_1463_1475,0.5757347178400677
IKK,TOP2A_1463_1475,0.5757347178400677
MLK,TOP2A_1463_1475,0.5757347178400677
NEK,TOP2A_1463_1475,0.5757347178400677
PAKA,TOP2A_1463_1475,0.5757347178400677
PEK,TOP2A_1463_1475,0.5757347178400677
PHK,TOP2A_1463_1475,0.5757347178400677
PIM,TOP2A_1463_1475,0.5757347178400677
PKA,TOP2A_1463_1475,0.5757347178400677
PKCA,TOP2A_1463_1475,0.5757347178400677
PKG,TOP2A_1463_1475,0.5757347178400677
PLK,TOP2A_1463_1475,0.5757347178400677
QIK,TOP2A_1463_1475,0.5757347178400677
RAD53,TOP2A_1463_1475,0.5757347178400677
RIPK,TOP2A_1463_1475,0.5757347178400677
RSK,TOP2A_1463_1475,0.5757347178400677
VRK2,TOP2A_1463_1475,0.5757347178400677
BARK1,TY3H_65_77,0.7748256003847741
CAMK2,TY3H_65_77,0.7748256003847741
MAPKAPK,TY3H_65_77,0.7748256003847741
PHK,TY3H_65_77,0.7748256003847741
PIM,TY3H_65_77,0.7748256003847741
PKA,TY3H_65_77,0.7748256003847741
PKCA,TY3H_65_77,0.7748256003847741
PKG,TY3H_65_77,0.7748256003847741
QIK,TY3H_65_77,0.7748256003847741
RIPK,TY3H_65_77,0.7748256003847741
RSK,TY3H_65_77,0.7748256003847741
VRK2,TY3H_65_77,0.7748256003847741
BARK1,VASP_150_162,0.8111912197920544
DMPK,VASP_150_162,0.8111912197920544
PHK,VASP_150_162,0.8111912197920544
PIM,VASP_150_162,0.8111912197920544
PKA,VASP_150_162,0.8111912197920544
PKCA,VASP_150_162,0.8111912197920544
PKD,VASP_150_162,0.8111912197920544
PKG,VASP_150_162,0.8111912197920544
RIPK,VASP_150_162,0.8111912197920544
RSK,VASP_150_162,0.8111912197920544
VRK2,VASP_150_162,0.8111912197920544
BARK1,VASP_232_244,-0.09716754305734612
CDK,VASP_232_244,-0.09716754305734612
DMPK,VASP_232_244,-0.09716754305734612
IKK,VASP_232_244,-0.09716754305734612
MAPKAPK,VASP_232_244,-0.09716754305734612
PHK,VASP_232_244,-0.09716754305734612
PIM,VASP_232_244,-0.09716754305734612
PKA,VASP_232_244,-0.09716754305734612
PKCA,VASP_232_244,-0.09716754305734612
PKCH,VASP_232_244,-0.09716754305734612
PKD,VASP_232_244,-0.09716754305734612
PKG,VASP_232_244,-0.09716754305734612
RIPK,VASP_232_244,-0.09716754305734612
RSK,VASP_232_244,-0.09716754305734612
VRK2,VASP_232_244,-0.09716754305734612
AKT,VASP_271_283,0.31508123480770794
ATR,VASP_271_283,0.31508123480770794
AMPK,VASP_271_283,0.31508123480770794
BARK1,VASP_271_283,0.31508123480770794
DMPK,VASP_271_283,0.31508123480770794
IKK,VASP_271_283,0.31508123480770794
PAKA,VASP_271_283,0.31508123480770794
PHK,VASP_271_283,0.31508123480770794
PIM,VASP_271_283,0.31508123480770794
PKA,VASP_271_283,0.31508123480770794
PKG,VASP_271_283,0.31508123480770794
RIPK,VASP_271_283,0.31508123480770794
RSK,VASP_271_283,0.31508123480770794
VRK2,VASP_271_283,0.31508123480770794
AKT,VTNC_390_402,0.6563591425892975
BARK1,VTNC_390_402,0.6563591425892975
CDK,VTNC_390_402,0.6563591425892975
DAPK,VTNC_390_402,0.6563591425892975
DMPK,VTNC_390_402,0.6563591425892975
PDHK,VTNC_390_402,0.6563591425892975
PEK,VTNC_390_402,0.6563591425892975
PHK,VTNC_390_402,0.6563591425892975
PKA,VTNC_390_402,0.6563591425892975
PKCA,VTNC_390_402,0.6563591425892975
QIK,VTNC_390_402,0.6563591425892975
RIPK,VTNC_390_402,0.6563591425892975
RSK,VTNC_390_402,0.6563591425892975
SGK,VTNC_390_402,0.6563591425892975
VRK2,VTNC_390_402,0.6563591425892975
BARK1,ACM1_444_456,-0.12876053680886348
CDK,ACM1_444_456,-0.12876053680886348
CK1,ACM1_444_456,-0.12876053680886348
DAPK,ACM1_444_456,-0.12876053680886348
DMPK,ACM1_444_456,-0.12876053680886348
DYRK,ACM1_444_456,-0.12876053680886348
ERK,ACM1_444_456,-0.12876053680886348
GSK,ACM1_444_456,-0.12876053680886348
IRAK,ACM1_444_456,-0.12876053680886348
JNK,ACM1_444_456,-0.12876053680886348
MLCK,ACM1_444_456,-0.12876053680886348
P38,ACM1_444_456,-0.12876053680886348
PDK1,ACM1_444_456,-0.12876053680886348
PEK,ACM1_444_456,-0.12876053680886348
PHK,ACM1_444_456,-0.12876053680886348
PIM,ACM1_444_456,-0.12876053680886348
PKCA,ACM1_444_456,-0.12876053680886348
RSK,ACM1_444_456,-0.12876053680886348
VRK2,ACM1_444_456,-0.12876053680886348
BARK1,ACM4_456_468,-0.1100707360430304
FRAY,ACM4_456_468,-0.1100707360430304
MELK,ACM4_456_468,-0.1100707360430304
PDHK,ACM4_456_468,-0.1100707360430304
PDK1,ACM4_456_468,-0.1100707360430304
PIM,ACM4_456_468,-0.1100707360430304
PKCA,ACM4_456_468,-0.1100707360430304
PKCH,ACM4_456_468,-0.1100707360430304
VRK2,ACM4_456_468,-0.1100707360430304
BARK1,ADDB_696_708,-0.10198928029738408
CDK,ADDB_696_708,-0.10198928029738408
CK1,ADDB_696_708,-0.10198928029738408
DMPK,ADDB_696_708,-0.10198928029738408
DYRK,ADDB_696_708,-0.10198928029738408
ERK,ADDB_696_708,-0.10198928029738408
GSK,ADDB_696_708,-0.10198928029738408
IKK,ADDB_696_708,-0.10198928029738408
JNK,ADDB_696_708,-0.10198928029738408
MELK,ADDB_696_708,-0.10198928029738408
MST,ADDB_696_708,-0.10198928029738408
NEK,ADDB_696_708,-0.10198928029738408
P38,ADDB_696_708,-0.10198928029738408
PDK1,ADDB_696_708,-0.10198928029738408
PEK,ADDB_696_708,-0.10198928029738408
PKCA,ADDB_696_708,-0.10198928029738408
PKCH,ADDB_696_708,-0.10198928029738408
PLK,ADDB_696_708,-0.10198928029738408
QIK,ADDB_696_708,-0.10198928029738408
RIPK,ADDB_696_708,-0.10198928029738408
STE7,ADDB_696_708,-0.10198928029738408
VRK1,ADDB_696_708,-0.10198928029738408
VRK2,ADDB_696_708,-0.10198928029738408
BARK1,ADDB_706_718,-0.14487917223399016
CDK,ADDB_706_718,-0.14487917223399016
CHK1,ADDB_706_718,-0.14487917223399016
DMPK,ADDB_706_718,-0.14487917223399016
DYRK,ADDB_706_718,-0.14487917223399016
ERK,ADDB_706_718,-0.14487917223399016
JNK,ADDB_706_718,-0.14487917223399016
MAPKAPK,ADDB_706_718,-0.14487917223399016
MST,ADDB_706_718,-0.14487917223399016
NEK,ADDB_706_718,-0.14487917223399016
P38,ADDB_706_718,-0.14487917223399016
PAKA,ADDB_706_718,-0.14487917223399016
PDHK,ADDB_706_718,-0.14487917223399016
PDK1,ADDB_706_718,-0.14487917223399016
PEK,ADDB_706_718,-0.14487917223399016
PHK,ADDB_706_718,-0.14487917223399016
PIM,ADDB_706_718,-0.14487917223399016
PKCA,ADDB_706_718,-0.14487917223399016
PLK,ADDB_706_718,-0.14487917223399016
RAD53,ADDB_706_718,-0.14487917223399016
RSK,ADDB_706_718,-0.14487917223399016
VRK2,ADDB_706_718,-0.14487917223399016
AKT,ADRB2_338_350,0.6061323177146258
BARK1,ADRB2_338_350,0.6061323177146258
CAMK1,ADRB2_338_350,0.6061323177146258
CDK,ADRB2_338_350,0.6061323177146258
CHK1,ADRB2_338_350,0.6061323177146258
DMPK,ADRB2_338_350,0.6061323177146258
GRK,ADRB2_338_350,0.6061323177146258
PAKA,ADRB2_338_350,0.6061323177146258
PKA,ADRB2_338_350,0.6061323177146258
PKCA,ADRB2_338_350,0.6061323177146258
PKCI,ADRB2_338_350,0.6061323177146258
PKG,ADRB2_338_350,0.6061323177146258
RAD53,ADRB2_338_350,0.6061323177146258
RSK,ADRB2_338_350,0.6061323177146258
VRK2,ADRB2_338_350,0.6061323177146258
AKT,ANDR_785_797,0.0958656133095325
ATR,ANDR_785_797,0.0958656133095325
BARK1,ANDR_785_797,0.0958656133095325
DMPK,ANDR_785_797,0.0958656133095325
PHK,ANDR_785_797,0.0958656133095325
PIM,ANDR_785_797,0.0958656133095325
PKA,ANDR_785_797,0.0958656133095325
PKD,ANDR_785_797,0.0958656133095325
RAF,ANDR_785_797,0.0958656133095325
RSK,ANDR_785_797,0.0958656133095325
VRK2,ANDR_785_797,0.0958656133095325
AKT,ANXA1_209_221,0.11570706027808372
BARK1,ANXA1_209_221,0.11570706027808372
DMPK,ANXA1_209_221,0.11570706027808372
PHK,ANXA1_209_221,0.11570706027808372
PKA,ANXA1_209_221,0.11570706027808372
PKCA,ANXA1_209_221,0.11570706027808372
PKG,ANXA1_209_221,0.11570706027808372
RSK,ANXA1_209_221,0.11570706027808372
VRK2,ANXA1_209_221,0.11570706027808372
AMPK,BAD_112_124,0.3644320778812092
BARK1,BAD_112_124,0.3644320778812092
CK1,BAD_112_124,0.3644320778812092
DMPK,BAD_112_124,0.3644320778812092
FRAY,BAD_112_124,0.3644320778812092
IRAK,BAD_112_124,0.3644320778812092
NEK,BAD_112_124,0.3644320778812092
PAKA,BAD_112_124,0.3644320778812092
PDHK,BAD_112_124,0.3644320778812092
PEK,BAD_112_124,0.3644320778812092
PHK,BAD_112_124,0.3644320778812092
PIM,BAD_112_124,0.3644320778812092
PKA,BAD_112_124,0.3644320778812092
PKCA,BAD_112_124,0.3644320778812092
PKCI,BAD_112_124,0.3644320778812092
PKD,BAD_112_124,0.3644320778812092
PKG,BAD_112_124,0.3644320778812092
QIK,BAD_112_124,0.3644320778812092
RAF,BAD_112_124,0.3644320778812092
RSK,BAD_112_124,0.3644320778812092
STE7,BAD_112_124,0.3644320778812092
VRK2,BAD_112_124,0.3644320778812092
AKT,BAD_69_81,-0.06171417225859758
BARK1,BAD_69_81,-0.06171417225859758
CDK,BAD_69_81,-0.06171417225859758
DMPK,BAD_69_81,-0.06171417225859758
ERK,BAD_69_81,-0.06171417225859758
MELK,BAD_69_81,-0.06171417225859758
MTOR,BAD_69_81,-0.06171417225859758
PAKA,BAD_69_81,-0.06171417225859758
PAKB,BAD_69_81,-0.06171417225859758
PDHK,BAD_69_81,-0.06171417225859758
PDK1,BAD_69_81,-0.06171417225859758
PEK,BAD_69_81,-0.06171417225859758
PHK,BAD_69_81,-0.06171417225859758
PIM,BAD_69_81,-0.06171417225859758
PKA,BAD_69_81,-0.06171417225859758
PKCA,BAD_69_81,-0.06171417225859758
PKCI,BAD_69_81,-0.06171417225859758
PKD,BAD_69_81,-0.06171417225859758
PKG,BAD_69_81,-0.06171417225859758
QIK,BAD_69_81,-0.06171417225859758
RAD53,BAD_69_81,-0.06171417225859758
RAF,BAD_69_81,-0.06171417225859758
RSK,BAD_69_81,-0.06171417225859758
SGK,BAD_69_81,-0.06171417225859758
VRK2,BAD_69_81,-0.06171417225859758
AKT,BAD_93_105,-0.11532268174665848
BARK1,BAD_93_105,-0.11532268174665848
DMPK,BAD_93_105,-0.11532268174665848
MAPKAPK,BAD_93_105,-0.11532268174665848
PAKA,BAD_93_105,-0.11532268174665848
PHK,BAD_93_105,-0.11532268174665848
PIM,BAD_93_105,-0.11532268174665848
PKA,BAD_93_105,-0.11532268174665848
PKCA,BAD_93_105,-0.11532268174665848
PKCI,BAD_93_105,-0.11532268174665848
PKD,BAD_93_105,-0.11532268174665848
PKG,BAD_93_105,-0.11532268174665848
QIK,BAD_93_105,-0.11532268174665848
RAF,BAD_93_105,-0.11532268174665848
RSK,BAD_93_105,-0.11532268174665848
