Kinase,Peptide,LFC
DMPK,ADRB2_338_350,-0.19303035308618485
GRK,ADRB2_338_350,-0.19303035308618485
PAKA,ADRB2_338_350,-0.19303035308618485
PKA,ADRB2_338_350,-0.19303035308618485
PKCA,ADRB2_338_350,-0.19303035308618485
PKCI,ADRB2_338_350,-0.19303035308618485
PKG,ADRB2_338_350,-0.19303035308618485
RAD53,ADRB2_338_350,-0.19303035308618485
RSK,ADRB2_338_350,-0.19303035308618485
VRK2,ADRB2_338_350,-0.19303035308618485
AKT,ANDR_785_797,0.34997063674638146
ATR,ANDR_785_797,0.34997063674638146
BARK1,ANDR_785_797,0.34997063674638146
DMPK,ANDR_785_797,0.34997063674638146
PHK,ANDR_785_797,0.34997063674638146
PIM,ANDR_785_797,0.34997063674638146
PKA,ANDR_785_797,0.34997063674638146
PKD,ANDR_785_797,0.34997063674638146
RAF,ANDR_785_797,0.34997063674638146
RSK,ANDR_785_797,0.34997063674638146
VRK2,ANDR_785_797,0.34997063674638146
AKT,ANXA1_209_221,-0.07489538706446316
BARK1,ANXA1_209_221,-0.07489538706446316
DMPK,ANXA1_209_221,-0.07489538706446316
PHK,ANXA1_209_221,-0.07489538706446316
PKA,ANXA1_209_221,-0.07489538706446316
PKCA,ANXA1_209_221,-0.07489538706446316
PKG,ANXA1_209_221,-0.07489538706446316
RSK,ANXA1_209_221,-0.07489538706446316
VRK2,ANXA1_209_221,-0.07489538706446316
AMPK,BAD_112_124,0.00186152534004719
BARK1,BAD_112_124,0.00186152534004719
CK1,BAD_112_124,0.00186152534004719
DMPK,BAD_112_124,0.00186152534004719
FRAY,BAD_112_124,0.00186152534004719
IRAK,BAD_112_124,0.00186152534004719
NEK,BAD_112_124,0.00186152534004719
PAKA,BAD_112_124,0.00186152534004719
PDHK,BAD_112_124,0.00186152534004719
PEK,BAD_112_124,0.00186152534004719
PHK,BAD_112_124,0.00186152534004719
PIM,BAD_112_124,0.00186152534004719
PKA,BAD_112_124,0.00186152534004719
PKCA,BAD_112_124,0.00186152534004719
PKCI,BAD_112_124,0.00186152534004719
PKD,BAD_112_124,0.00186152534004719
PKG,BAD_112_124,0.00186152534004719
QIK,BAD_112_124,0.00186152534004719
RAF,BAD_112_124,0.00186152534004719
RSK,BAD_112_124,0.00186152534004719
STE7,BAD_112_124,0.00186152534004719
VRK2,BAD_112_124,0.00186152534004719
AKT,BAD_69_81,0.00965633943463887
BARK1,BAD_69_81,0.00965633943463887
CDK,BAD_69_81,0.00965633943463887
DMPK,BAD_69_81,0.00965633943463887
ERK,BAD_69_81,0.00965633943463887
MELK,BAD_69_81,0.00965633943463887
MTOR,BAD_69_81,0.00965633943463887
PAKA,BAD_69_81,0.00965633943463887
PAKB,BAD_69_81,0.00965633943463887
PDHK,BAD_69_81,0.00965633943463887
PDK1,BAD_69_81,0.00965633943463887
PEK,BAD_69_81,0.00965633943463887
PHK,BAD_69_81,0.00965633943463887
PIM,BAD_69_81,0.00965633943463887
PKA,BAD_69_81,0.00965633943463887
PKCA,BAD_69_81,0.00965633943463887
PKCI,BAD_69_81,0.00965633943463887
PKD,BAD_69_81,0.00965633943463887
PKG,BAD_69_81,0.00965633943463887
QIK,BAD_69_81,0.00965633943463887
RAD53,BAD_69_81,0.00965633943463887
RAF,BAD_69_81,0.00965633943463887
RSK,BAD_69_81,0.00965633943463887
SGK,BAD_69_81,0.00965633943463887
VRK2,BAD_69_81,0.00965633943463887
AKT,BAD_93_105,0.20247207003520984
BARK1,BAD_93_105,0.20247207003520984
DMPK,BAD_93_105,0.20247207003520984
MAPKAPK,BAD_93_105,0.20247207003520984
PAKA,BAD_93_105,0.20247207003520984
PHK,BAD_93_105,0.20247207003520984
PIM,BAD_93_105,0.20247207003520984
PKA,BAD_93_105,0.20247207003520984
PKCA,BAD_93_105,0.20247207003520984
PKCI,BAD_93_105,0.20247207003520984
PKD,BAD_93_105,0.20247207003520984
PKG,BAD_93_105,0.20247207003520984
QIK,BAD_93_105,0.20247207003520984
RAF,BAD_93_105,0.20247207003520984
RSK,BAD_93_105,0.20247207003520984
SGK,BAD_93_105,0.20247207003520984
VRK2,BAD_93_105,0.20247207003520984
AKT,BCKD_45_57,-0.01615773760876197
BARK1,BCKD_45_57,-0.01615773760876197
CDK,BCKD_45_57,-0.01615773760876197
DMPK,BCKD_45_57,-0.01615773760876197
FRAY,BCKD_45_57,-0.01615773760876197
GRK,BCKD_45_57,-0.01615773760876197
IKK,BCKD_45_57,-0.01615773760876197
MAPKAPK,BCKD_45_57,-0.01615773760876197
MELK,BCKD_45_57,-0.01615773760876197
MLCK,BCKD_45_57,-0.01615773760876197
MST,BCKD_45_57,-0.01615773760876197
PAKA,BCKD_45_57,-0.01615773760876197
PDHK,BCKD_45_57,-0.01615773760876197
PDK1,BCKD_45_57,-0.01615773760876197
PEK,BCKD_45_57,-0.01615773760876197
PHK,BCKD_45_57,-0.01615773760876197
PIM,BCKD_45_57,-0.01615773760876197
PKA,BCKD_45_57,-0.01615773760876197
PKCA,BCKD_45_57,-0.01615773760876197
PKG,BCKD_45_57,-0.01615773760876197
PLK,BCKD_45_57,-0.01615773760876197
QIK,BCKD_45_57,-0.01615773760876197
RSK,BCKD_45_57,-0.01615773760876197
SGK,BCKD_45_57,-0.01615773760876197
STE7,BCKD_45_57,-0.01615773760876197
VRK2,BCKD_45_57,-0.01615773760876197
BARK1,C1R_201_213,0.08381800460677091
CDK,C1R_201_213,0.08381800460677091
CK1,C1R_201_213,0.08381800460677091
CK2,C1R_201_213,0.08381800460677091
DMPK,C1R_201_213,0.08381800460677091
DYRK,C1R_201_213,0.08381800460677091
ERK,C1R_201_213,0.08381800460677091
IRAK,C1R_201_213,0.08381800460677091
JNK,C1R_201_213,0.08381800460677091
P38,C1R_201_213,0.08381800460677091
PDHK,C1R_201_213,0.08381800460677091
PEK,C1R_201_213,0.08381800460677091
PHK,C1R_201_213,0.08381800460677091
PKCA,C1R_201_213,0.08381800460677091
PLK,C1R_201_213,0.08381800460677091
QIK,C1R_201_213,0.08381800460677091
STE7,C1R_201_213,0.08381800460677091
STKR,C1R_201_213,0.08381800460677091
VRK2,C1R_201_213,0.08381800460677091
BARK1,CAC1C_1974_1986,-0.03034511944150549
CAMK1,CAC1C_1974_1986,-0.03034511944150549
MAPKAPK,CAC1C_1974_1986,-0.03034511944150549
PDHK,CAC1C_1974_1986,-0.03034511944150549
PHK,CAC1C_1974_1986,-0.03034511944150549
PIM,CAC1C_1974_1986,-0.03034511944150549
PKCA,CAC1C_1974_1986,-0.03034511944150549
PKD,CAC1C_1974_1986,-0.03034511944150549
PKG,CAC1C_1974_1986,-0.03034511944150549
QIK,CAC1C_1974_1986,-0.03034511944150549
RAD53,CAC1C_1974_1986,-0.03034511944150549
RIPK,CAC1C_1974_1986,-0.03034511944150549
RSK,CAC1C_1974_1986,-0.03034511944150549
VRK2,CAC1C_1974_1986,-0.03034511944150549
AKT,CD27_212_224,0.16167717942748006
BARK1,CD27_212_224,0.16167717942748006
CDK,CD27_212_224,0.16167717942748006
DMPK,CD27_212_224,0.16167717942748006
ERK,CD27_212_224,0.16167717942748006
IKK,CD27_212_224,0.16167717942748006
JNK,CD27_212_224,0.16167717942748006
P38,CD27_212_224,0.16167717942748006
PDHK,CD27_212_224,0.16167717942748006
PEK,CD27_212_224,0.16167717942748006
PHK,CD27_212_224,0.16167717942748006
PIM,CD27_212_224,0.16167717942748006
PKCA,CD27_212_224,0.16167717942748006
PKD,CD27_212_224,0.16167717942748006
QIK,CD27_212_224,0.16167717942748006
RSK,CD27_212_224,0.16167717942748006
VRK2,CD27_212_224,0.16167717942748006
BARK1,CDC2_154_169,-0.2224669817567732
CDK,CDC2_154_169,-0.2224669817567732
COT,CDC2_154_169,-0.2224669817567732
PEK,CDC2_154_169,-0.2224669817567732
PKG,CDC2_154_169,-0.2224669817567732
RSK,CDC2_154_169,-0.2224669817567732
STE7,CDC2_154_169,-0.2224669817567732
VRK2,CDC2_154_169,-0.2224669817567732
BARK1,CDK7_163_175,-0.1326740403851471
CDK,CDK7_163_175,-0.1326740403851471
DMPK,CDK7_163_175,-0.1326740403851471
DYRK,CDK7_163_175,-0.1326740403851471
FRAY,CDK7_163_175,-0.1326740403851471
JNK,CDK7_163_175,-0.1326740403851471
MAPKAPK,CDK7_163_175,-0.1326740403851471
MST,CDK7_163_175,-0.1326740403851471
MTOR,CDK7_163_175,-0.1326740403851471
P38,CDK7_163_175,-0.1326740403851471
PDK1,CDK7_163_175,-0.1326740403851471
PEK,CDK7_163_175,-0.1326740403851471
PHK,CDK7_163_175,-0.1326740403851471
PIM,CDK7_163_175,-0.1326740403851471
PKCA,CDK7_163_175,-0.1326740403851471
PKCI,CDK7_163_175,-0.1326740403851471
PRKDC,CDK7_163_175,-0.1326740403851471
QIK,CDK7_163_175,-0.1326740403851471
STE7,CDK7_163_175,-0.1326740403851471
VRK2,CDK7_163_175,-0.1326740403851471
AUR,CENPA_1_14,0.20680086571431508
BARK1,CENPA_1_14,0.20680086571431508
DMPK,CENPA_1_14,0.20680086571431508
MAPKAPK,CENPA_1_14,0.20680086571431508
PIM,CENPA_1_14,0.20680086571431508
PKCA,CENPA_1_14,0.20680086571431508
PKG,CENPA_1_14,0.20680086571431508
VRK2,CENPA_1_14,0.20680086571431508
AMPK,CFTR_730_742,0.04443633431025222
BARK1,CFTR_730_742,0.04443633431025222
CAMK2,CFTR_730_742,0.04443633431025222
CDK,CFTR_730_742,0.04443633431025222
DAPK,CFTR_730_742,0.04443633431025222
DYRK,CFTR_730_742,0.04443633431025222
GRK,CFTR_730_742,0.04443633431025222
IKK,CFTR_730_742,0.04443633431025222
MAPKAPK,CFTR_730_742,0.04443633431025222
PAKA,CFTR_730_742,0.04443633431025222
PDHK,CFTR_730_742,0.04443633431025222
PEK,CFTR_730_742,0.04443633431025222
PHK,CFTR_730_742,0.04443633431025222
PKA,CFTR_730_742,0.04443633431025222
PKCA,CFTR_730_742,0.04443633431025222
PKD,CFTR_730_742,0.04443633431025222
PKG,CFTR_730_742,0.04443633431025222
QIK,CFTR_730_742,0.04443633431025222
RAD53,CFTR_730_742,0.04443633431025222
RSK,CFTR_730_742,0.04443633431025222
VRK2,CFTR_730_742,0.04443633431025222
AKT,CGHB_109_121,-0.1466427351229571
BARK1,CGHB_109_121,-0.1466427351229571
CAMK2,CGHB_109_121,-0.1466427351229571
DMPK,CGHB_109_121,-0.1466427351229571
IKK,CGHB_109_121,-0.1466427351229571
MTOR,CGHB_109_121,-0.1466427351229571
PDHK,CGHB_109_121,-0.1466427351229571
PDK1,CGHB_109_121,-0.1466427351229571
PEK,CGHB_109_121,-0.1466427351229571
PKA,CGHB_109_121,-0.1466427351229571
PKCA,CGHB_109_121,-0.1466427351229571
PKG,CGHB_109_121,-0.1466427351229571
RSK,CGHB_109_121,-0.1466427351229571
VRK2,CGHB_109_121,-0.1466427351229571
AMPK,CREB1_126_138,0.14798602178108786
ATM,CREB1_126_138,0.14798602178108786
BARK1,CREB1_126_138,0.14798602178108786
CAMK1,CREB1_126_138,0.14798602178108786
CAMK2,CREB1_126_138,0.14798602178108786
COT,CREB1_126_138,0.14798602178108786
DMPK,CREB1_126_138,0.14798602178108786
DYRK,CREB1_126_138,0.14798602178108786
GSK,CREB1_126_138,0.14798602178108786
MAPKAPK,CREB1_126_138,0.14798602178108786
PDHK,CREB1_126_138,0.14798602178108786
PHK,CREB1_126_138,0.14798602178108786
PIM,CREB1_126_138,0.14798602178108786
PKA,CREB1_126_138,0.14798602178108786
PKCA,CREB1_126_138,0.14798602178108786
PKCD,CREB1_126_138,0.14798602178108786
PKCH,CREB1_126_138,0.14798602178108786
PKD,CREB1_126_138,0.14798602178108786
QIK,CREB1_126_138,0.14798602178108786
RAD53,CREB1_126_138,0.14798602178108786
RSK,CREB1_126_138,0.14798602178108786
SGK,CREB1_126_138,0.14798602178108786
VRK2,CREB1_126_138,0.14798602178108786
AMPK,CSF1R_701_713,0.05363947219444576
BARK1,CSF1R_701_713,0.05363947219444576
CDK,CSF1R_701_713,0.05363947219444576
CK1,CSF1R_701_713,0.05363947219444576
DMPK,CSF1R_701_713,0.05363947219444576
PDHK,CSF1R_701_713,0.05363947219444576
PEK,CSF1R_701_713,0.05363947219444576
PIM,CSF1R_701_713,0.05363947219444576
PKA,CSF1R_701_713,0.05363947219444576
PKCA,CSF1R_701_713,0.05363947219444576
PKG,CSF1R_701_713,0.05363947219444576
RSK,CSF1R_701_713,0.05363947219444576
VRK2,CSF1R_701_713,0.05363947219444576
AMPK,DESP_2842_2854,-0.06605507463888274
BARK1,DESP_2842_2854,-0.06605507463888274
CAMK1,DESP_2842_2854,-0.06605507463888274
CDK,DESP_2842_2854,-0.06605507463888274
CK1,DESP_2842_2854,-0.06605507463888274
DMPK,DESP_2842_2854,-0.06605507463888274
GSK,DESP_2842_2854,-0.06605507463888274
IKK,DESP_2842_2854,-0.06605507463888274
MAPKAPK,DESP_2842_2854,-0.06605507463888274
P38,DESP_2842_2854,-0.06605507463888274
PDHK,DESP_2842_2854,-0.06605507463888274
PDK1,DESP_2842_2854,-0.06605507463888274
PEK,DESP_2842_2854,-0.06605507463888274
PHK,DESP_2842_2854,-0.06605507463888274
PIM,DESP_2842_2854,-0.06605507463888274
PKA,DESP_2842_2854,-0.06605507463888274
PKCA,DESP_2842_2854,-0.06605507463888274
PKG,DESP_2842_2854,-0.06605507463888274
QIK,DESP_2842_2854,-0.06605507463888274
RIPK,DESP_2842_2854,-0.06605507463888274
RSK,DESP_2842_2854,-0.06605507463888274
SGK,DESP_2842_2854,-0.06605507463888274
STE11,DESP_2842_2854,-0.06605507463888274
STE7,DESP_2842_2854,-0.06605507463888274
VRK2,DESP_2842_2854,-0.06605507463888274
BARK1,EPB42_241_253,0.03206041503068253
DMPK,EPB42_241_253,0.03206041503068253
PHK,EPB42_241_253,0.03206041503068253
PIM,EPB42_241_253,0.03206041503068253
PKA,EPB42_241_253,0.03206041503068253
PKCA,EPB42_241_253,0.03206041503068253
PKG,EPB42_241_253,0.03206041503068253
RAD53,EPB42_241_253,0.03206041503068253
RSK,EPB42_241_253,0.03206041503068253
VRK2,EPB42_241_253,0.03206041503068253
BARK1,ERBB2_679_691,0.3076713001662963
DMPK,ERBB2_679_691,0.3076713001662963
PHK,ERBB2_679_691,0.3076713001662963
PIM,ERBB2_679_691,0.3076713001662963
PKA,ERBB2_679_691,0.3076713001662963
PKCA,ERBB2_679_691,0.3076713001662963
PKCD,ERBB2_679_691,0.3076713001662963
PKCH,ERBB2_679_691,0.3076713001662963
PKG,ERBB2_679_691,0.3076713001662963
RSK,ERBB2_679_691,0.3076713001662963
VRK2,ERBB2_679_691,0.3076713001662963
BARK1,ERF_519_531,-0.21002828369999835
CDK,ERF_519_531,-0.21002828369999835
CHK1,ERF_519_531,-0.21002828369999835
DAPK,ERF_519_531,-0.21002828369999835
DMPK,ERF_519_531,-0.21002828369999835
DYRK,ERF_519_531,-0.21002828369999835
ERK,ERF_519_531,-0.21002828369999835
IRAK,ERF_519_531,-0.21002828369999835
MST,ERF_519_531,-0.21002828369999835
P38,ERF_519_531,-0.21002828369999835
PDK1,ERF_519_531,-0.21002828369999835
PEK,ERF_519_531,-0.21002828369999835
PIM,ERF_519_531,-0.21002828369999835
PKA,ERF_519_531,-0.21002828369999835
PKCA,ERF_519_531,-0.21002828369999835
PKG,ERF_519_531,-0.21002828369999835
RAD53,ERF_519_531,-0.21002828369999835
RSK,ERF_519_531,-0.21002828369999835
VRK2,ERF_519_531,-0.21002828369999835
AKT,ESR1_160_172,-0.09485605030055844
AUR,ESR1_160_172,-0.09485605030055844
BARK1,ESR1_160_172,-0.09485605030055844
CK2,ESR1_160_172,-0.09485605030055844
DMPK,ESR1_160_172,-0.09485605030055844
IKK,ESR1_160_172,-0.09485605030055844
PEK,ESR1_160_172,-0.09485605030055844
PHK,ESR1_160_172,-0.09485605030055844
PIM,ESR1_160_172,-0.09485605030055844
PKCA,ESR1_160_172,-0.09485605030055844
RSK,ESR1_160_172,-0.09485605030055844
STE11,ESR1_160_172,-0.09485605030055844
STE7,ESR1_160_172,-0.09485605030055844
VRK2,ESR1_160_172,-0.09485605030055844
BARK1,FIBA_569_581,-0.2126886385248265
CDK,FIBA_569_581,-0.2126886385248265
CK1,FIBA_569_581,-0.2126886385248265
DAPK,FIBA_569_581,-0.2126886385248265
DMPK,FIBA_569_581,-0.2126886385248265
ERK,FIBA_569_581,-0.2126886385248265
GSK,FIBA_569_581,-0.2126886385248265
HAL,FIBA_569_581,-0.2126886385248265
IKK,FIBA_569_581,-0.2126886385248265
JNK,FIBA_569_581,-0.2126886385248265
MLCK,FIBA_569_581,-0.2126886385248265
MST,FIBA_569_581,-0.2126886385248265
PDHK,FIBA_569_581,-0.2126886385248265
PEK,FIBA_569_581,-0.2126886385248265
PHK,FIBA_569_581,-0.2126886385248265
PIM,FIBA_569_581,-0.2126886385248265
PKA,FIBA_569_581,-0.2126886385248265
PKCA,FIBA_569_581,-0.2126886385248265
PKG,FIBA_569_581,-0.2126886385248265
PLK,FIBA_569_581,-0.2126886385248265
QIK,FIBA_569_581,-0.2126886385248265
RAF,FIBA_569_581,-0.2126886385248265
RIPK,FIBA_569_581,-0.2126886385248265
RSK,FIBA_569_581,-0.2126886385248265
SGK,FIBA_569_581,-0.2126886385248265
STE7,FIBA_569_581,-0.2126886385248265
VRK2,FIBA_569_581,-0.2126886385248265
AKT,FOXO3_25_37,-0.07310911682417309
BARK1,FOXO3_25_37,-0.07310911682417309
CDK,FOXO3_25_37,-0.07310911682417309
ERK,FOXO3_25_37,-0.07310911682417309
MAPKAPK,FOXO3_25_37,-0.07310911682417309
P38,FOXO3_25_37,-0.07310911682417309
PHK,FOXO3_25_37,-0.07310911682417309
PIM,FOXO3_25_37,-0.07310911682417309
PKCA,FOXO3_25_37,-0.07310911682417309
QIK,FOXO3_25_37,-0.07310911682417309
RAF,FOXO3_25_37,-0.07310911682417309
RSK,FOXO3_25_37,-0.07310911682417309
SGK,FOXO3_25_37,-0.07310911682417309
VRK2,FOXO3_25_37,-0.07310911682417309
AKT,FRAP_2443_2455,-0.21683799394231568
AMPK,FRAP_2443_2455,-0.21683799394231568
BARK1,FRAP_2443_2455,-0.21683799394231568
CK1,FRAP_2443_2455,-0.21683799394231568
DAPK,FRAP_2443_2455,-0.21683799394231568
DMPK,FRAP_2443_2455,-0.21683799394231568
MAPKAPK,FRAP_2443_2455,-0.21683799394231568
MELK,FRAP_2443_2455,-0.21683799394231568
MLK,FRAP_2443_2455,-0.21683799394231568
MSN,FRAP_2443_2455,-0.21683799394231568
MTOR,FRAP_2443_2455,-0.21683799394231568
NEK,FRAP_2443_2455,-0.21683799394231568
PDHK,FRAP_2443_2455,-0.21683799394231568
PDK1,FRAP_2443_2455,-0.21683799394231568
PEK,FRAP_2443_2455,-0.21683799394231568
PHK,FRAP_2443_2455,-0.21683799394231568
PIM,FRAP_2443_2455,-0.21683799394231568
PKA,FRAP_2443_2455,-0.21683799394231568
PKCA,FRAP_2443_2455,-0.21683799394231568
QIK,FRAP_2443_2455,-0.21683799394231568
RSK,FRAP_2443_2455,-0.21683799394231568
SGK,FRAP_2443_2455,-0.21683799394231568
TAO,FRAP_2443_2455,-0.21683799394231568
VRK2,FRAP_2443_2455,-0.21683799394231568
AKT,GPR6_349_361,-0.0191546226025269
BARK1,GPR6_349_361,-0.0191546226025269
CDK,GPR6_349_361,-0.0191546226025269
CK1,GPR6_349_361,-0.0191546226025269
DMPK,GPR6_349_361,-0.0191546226025269
DYRK,GPR6_349_361,-0.0191546226025269
ERK,GPR6_349_361,-0.0191546226025269
IKK,GPR6_349_361,-0.0191546226025269
JNK,GPR6_349_361,-0.0191546226025269
MAPKAPK,GPR6_349_361,-0.0191546226025269
MELK,GPR6_349_361,-0.0191546226025269
P38,GPR6_349_361,-0.0191546226025269
PDK1,GPR6_349_361,-0.0191546226025269
PEK,GPR6_349_361,-0.0191546226025269
PHK,GPR6_349_361,-0.0191546226025269
PKCA,GPR6_349_361,-0.0191546226025269
QIK,GPR6_349_361,-0.0191546226025269
RAF,GPR6_349_361,-0.0191546226025269
RSK,GPR6_349_361,-0.0191546226025269
SGK,GPR6_349_361,-0.0191546226025269
VRK2,GPR6_349_361,-0.0191546226025269
AMPK,GPSM2_394_406,0.06100523847779282
BARK1,GPSM2_394_406,0.06100523847779282
CAMK1,GPSM2_394_406,0.06100523847779282
CHK1,GPSM2_394_406,0.06100523847779282
DMPK,GPSM2_394_406,0.06100523847779282
IKK,GPSM2_394_406,0.06100523847779282
MAPKAPK,GPSM2_394_406,0.06100523847779282
MARK,GPSM2_394_406,0.06100523847779282
PHK,GPSM2_394_406,0.06100523847779282
PKCA,GPSM2_394_406,0.06100523847779282
PKD,GPSM2_394_406,0.06100523847779282
VRK2,GPSM2_394_406,0.06100523847779282
BARK1,GSUB_61_73,0.06133017624516856
CDK,GSUB_61_73,0.06133017624516856
DAPK,GSUB_61_73,0.06133017624516856
DMPK,GSUB_61_73,0.06133017624516856
DYRK,GSUB_61_73,0.06133017624516856
ERK,GSUB_61_73,0.06133017624516856
PDK1,GSUB_61_73,0.06133017624516856
PHK,GSUB_61_73,0.06133017624516856
PKA,GSUB_61_73,0.06133017624516856
PKG,GSUB_61_73,0.06133017624516856
PLK,GSUB_61_73,0.06133017624516856
VRK2,GSUB_61_73,0.06133017624516856
AKT,GYS2_1_13,-0.07903048772171524
BARK1,GYS2_1_13,-0.07903048772171524
CDK,GYS2_1_13,-0.07903048772171524
DMPK,GYS2_1_13,-0.07903048772171524
IKK,GYS2_1_13,-0.07903048772171524
MAPKAPK,GYS2_1_13,-0.07903048772171524
MTOR,GYS2_1_13,-0.07903048772171524
PEK,GYS2_1_13,-0.07903048772171524
PHK,GYS2_1_13,-0.07903048772171524
PKA,GYS2_1_13,-0.07903048772171524
PKCA,GYS2_1_13,-0.07903048772171524
QIK,GYS2_1_13,-0.07903048772171524
RSK,GYS2_1_13,-0.07903048772171524
SGK,GYS2_1_13,-0.07903048772171524
VRK2,GYS2_1_13,-0.07903048772171524
AKT,H2B1B_ 27_40,0.10639274051088304
AMPK,H2B1B_ 27_40,0.10639274051088304
BARK1,H2B1B_ 27_40,0.10639274051088304
CAMK1,H2B1B_ 27_40,0.10639274051088304
CDK,H2B1B_ 27_40,0.10639274051088304
COT,H2B1B_ 27_40,0.10639274051088304
DAPK,H2B1B_ 27_40,0.10639274051088304
DMPK,H2B1B_ 27_40,0.10639274051088304
IKK,H2B1B_ 27_40,0.10639274051088304
MLK,H2B1B_ 27_40,0.10639274051088304
MST,H2B1B_ 27_40,0.10639274051088304
PAKA,H2B1B_ 27_40,0.10639274051088304
PAKB,H2B1B_ 27_40,0.10639274051088304
PDHK,H2B1B_ 27_40,0.10639274051088304
PEK,H2B1B_ 27_40,0.10639274051088304
PHK,H2B1B_ 27_40,0.10639274051088304
PIM,H2B1B_ 27_40,0.10639274051088304
PKA,H2B1B_ 27_40,0.10639274051088304
PKCA,H2B1B_ 27_40,0.10639274051088304
PKCH,H2B1B_ 27_40,0.10639274051088304
PKD,H2B1B_ 27_40,0.10639274051088304
PKG,H2B1B_ 27_40,0.10639274051088304
PLK,H2B1B_ 27_40,0.10639274051088304
QIK,H2B1B_ 27_40,0.10639274051088304
RAD53,H2B1B_ 27_40,0.10639274051088304
RSK,H2B1B_ 27_40,0.10639274051088304
SGK,H2B1B_ 27_40,0.10639274051088304
VRK2,H2B1B_ 27_40,0.10639274051088304
AMPK,H32_3_18,0.20495061532541095
ATR,H32_3_18,0.20495061532541095
AUR,H32_3_18,0.20495061532541095
BARK1,H32_3_18,0.20495061532541095
DAPK,H32_3_18,0.20495061532541095
DMPK,H32_3_18,0.20495061532541095
DYRK,H32_3_18,0.20495061532541095
MLK,H32_3_18,0.20495061532541095
MST,H32_3_18,0.20495061532541095
MTOR,H32_3_18,0.20495061532541095
PHK,H32_3_18,0.20495061532541095
PIM,H32_3_18,0.20495061532541095
PKCA,H32_3_18,0.20495061532541095
PKCD,H32_3_18,0.20495061532541095
