Kinase,Peptide,LFC
BARK1,ACM1_444_456,0.21679594649395195
CDK,ACM1_444_456,0.21679594649395195
CK1,ACM1_444_456,0.21679594649395195
DAPK,ACM1_444_456,0.21679594649395195
DMPK,ACM1_444_456,0.21679594649395195
DYRK,ACM1_444_456,0.21679594649395195
ERK,ACM1_444_456,0.21679594649395195
GSK,ACM1_444_456,0.21679594649395195
IRAK,ACM1_444_456,0.21679594649395195
JNK,ACM1_444_456,0.21679594649395195
MLCK,ACM1_444_456,0.21679594649395195
P38,ACM1_444_456,0.21679594649395195
PDK1,ACM1_444_456,0.21679594649395195
PEK,ACM1_444_456,0.21679594649395195
PHK,ACM1_444_456,0.21679594649395195
PIM,ACM1_444_456,0.21679594649395195
PKCA,ACM1_444_456,0.21679594649395195
RSK,ACM1_444_456,0.21679594649395195
VRK2,ACM1_444_456,0.21679594649395195
BARK1,ACM4_456_468,-0.02985368091622516
FRAY,ACM4_456_468,-0.02985368091622516
MELK,ACM4_456_468,-0.02985368091622516
PDHK,ACM4_456_468,-0.02985368091622516
PDK1,ACM4_456_468,-0.02985368091622516
PIM,ACM4_456_468,-0.02985368091622516
PKCA,ACM4_456_468,-0.02985368091622516
PKCH,ACM4_456_468,-0.02985368091622516
VRK2,ACM4_456_468,-0.02985368091622516
BARK1,ADDB_696_708,0.29592222951170566
CDK,ADDB_696_708,0.29592222951170566
CK1,ADDB_696_708,0.29592222951170566
DMPK,ADDB_696_708,0.29592222951170566
DYRK,ADDB_696_708,0.29592222951170566
ERK,ADDB_696_708,0.29592222951170566
GSK,ADDB_696_708,0.29592222951170566
IKK,ADDB_696_708,0.29592222951170566
JNK,ADDB_696_708,0.29592222951170566
MELK,ADDB_696_708,0.29592222951170566
MST,ADDB_696_708,0.29592222951170566
NEK,ADDB_696_708,0.29592222951170566
P38,ADDB_696_708,0.29592222951170566
PDK1,ADDB_696_708,0.29592222951170566
PEK,ADDB_696_708,0.29592222951170566
PKCA,ADDB_696_708,0.29592222951170566
PKCH,ADDB_696_708,0.29592222951170566
PLK,ADDB_696_708,0.29592222951170566
QIK,ADDB_696_708,0.29592222951170566
RIPK,ADDB_696_708,0.29592222951170566
STE7,ADDB_696_708,0.29592222951170566
VRK1,ADDB_696_708,0.29592222951170566
VRK2,ADDB_696_708,0.29592222951170566
BARK1,ADDB_706_718,0.09268476760103304
CDK,ADDB_706_718,0.09268476760103304
CHK1,ADDB_706_718,0.09268476760103304
DMPK,ADDB_706_718,0.09268476760103304
DYRK,ADDB_706_718,0.09268476760103304
ERK,ADDB_706_718,0.09268476760103304
JNK,ADDB_706_718,0.09268476760103304
MAPKAPK,ADDB_706_718,0.09268476760103304
MST,ADDB_706_718,0.09268476760103304
NEK,ADDB_706_718,0.09268476760103304
P38,ADDB_706_718,0.09268476760103304
PAKA,ADDB_706_718,0.09268476760103304
PDHK,ADDB_706_718,0.09268476760103304
PDK1,ADDB_706_718,0.09268476760103304
PEK,ADDB_706_718,0.09268476760103304
PHK,ADDB_706_718,0.09268476760103304
PIM,ADDB_706_718,0.09268476760103304
PKCA,ADDB_706_718,0.09268476760103304
PLK,ADDB_706_718,0.09268476760103304
RAD53,ADDB_706_718,0.09268476760103304
RSK,ADDB_706_718,0.09268476760103304
VRK2,ADDB_706_718,0.09268476760103304
AKT,ADRB2_338_350,0.4302553783033585
BARK1,ADRB2_338_350,0.4302553783033585
CAMK1,ADRB2_338_350,0.4302553783033585
CDK,ADRB2_338_350,0.4302553783033585
CHK1,ADRB2_338_350,0.4302553783033585
DMPK,ADRB2_338_350,0.4302553783033585
GRK,ADRB2_338_350,0.4302553783033585
PAKA,ADRB2_338_350,0.4302553783033585
PKA,ADRB2_338_350,0.4302553783033585
PKCA,ADRB2_338_350,0.4302553783033585
PKCI,ADRB2_338_350,0.4302553783033585
PKG,ADRB2_338_350,0.4302553783033585
RAD53,ADRB2_338_350,0.4302553783033585
RSK,ADRB2_338_350,0.4302553783033585
VRK2,ADRB2_338_350,0.4302553783033585
AKT,ANDR_785_797,0.23571281621974727
ATR,ANDR_785_797,0.23571281621974727
BARK1,ANDR_785_797,0.23571281621974727
DMPK,ANDR_785_797,0.23571281621974727
PHK,ANDR_785_797,0.23571281621974727
PIM,ANDR_785_797,0.23571281621974727
PKA,ANDR_785_797,0.23571281621974727
PKD,ANDR_785_797,0.23571281621974727
RAF,ANDR_785_797,0.23571281621974727
RSK,ANDR_785_797,0.23571281621974727
VRK2,ANDR_785_797,0.23571281621974727
AKT,ANXA1_209_221,0.2427466679527465
BARK1,ANXA1_209_221,0.2427466679527465
DMPK,ANXA1_209_221,0.2427466679527465
PHK,ANXA1_209_221,0.2427466679527465
PKA,ANXA1_209_221,0.2427466679527465
PKCA,ANXA1_209_221,0.2427466679527465
PKG,ANXA1_209_221,0.2427466679527465
RSK,ANXA1_209_221,0.2427466679527465
VRK2,ANXA1_209_221,0.2427466679527465
AMPK,BAD_112_124,0.2743434813161354
BARK1,BAD_112_124,0.2743434813161354
CK1,BAD_112_124,0.2743434813161354
DMPK,BAD_112_124,0.2743434813161354
FRAY,BAD_112_124,0.2743434813161354
IRAK,BAD_112_124,0.2743434813161354
NEK,BAD_112_124,0.2743434813161354
PAKA,BAD_112_124,0.2743434813161354
PDHK,BAD_112_124,0.2743434813161354
PEK,BAD_112_124,0.2743434813161354
PHK,BAD_112_124,0.2743434813161354
PIM,BAD_112_124,0.2743434813161354
PKA,BAD_112_124,0.2743434813161354
PKCA,BAD_112_124,0.2743434813161354
PKCI,BAD_112_124,0.2743434813161354
PKD,BAD_112_124,0.2743434813161354
PKG,BAD_112_124,0.2743434813161354
QIK,BAD_112_124,0.2743434813161354
RAF,BAD_112_124,0.2743434813161354
RSK,BAD_112_124,0.2743434813161354
STE7,BAD_112_124,0.2743434813161354
VRK2,BAD_112_124,0.2743434813161354
AKT,BAD_69_81,0.08430674884722222
BARK1,BAD_69_81,0.08430674884722222
CDK,BAD_69_81,0.08430674884722222
DMPK,BAD_69_81,0.08430674884722222
ERK,BAD_69_81,0.08430674884722222
MELK,BAD_69_81,0.08430674884722222
MTOR,BAD_69_81,0.08430674884722222
PAKA,BAD_69_81,0.08430674884722222
PAKB,BAD_69_81,0.08430674884722222
PDHK,BAD_69_81,0.08430674884722222
PDK1,BAD_69_81,0.08430674884722222
PEK,BAD_69_81,0.08430674884722222
PHK,BAD_69_81,0.08430674884722222
PIM,BAD_69_81,0.08430674884722222
PKA,BAD_69_81,0.08430674884722222
PKCA,BAD_69_81,0.08430674884722222
PKCI,BAD_69_81,0.08430674884722222
PKD,BAD_69_81,0.08430674884722222
PKG,BAD_69_81,0.08430674884722222
QIK,BAD_69_81,0.08430674884722222
RAD53,BAD_69_81,0.08430674884722222
RAF,BAD_69_81,0.08430674884722222
RSK,BAD_69_81,0.08430674884722222
SGK,BAD_69_81,0.08430674884722222
VRK2,BAD_69_81,0.08430674884722222
AKT,BAD_93_105,-1.2566245411231117e-4
BARK1,BAD_93_105,-1.2566245411231117e-4
DMPK,BAD_93_105,-1.2566245411231117e-4
MAPKAPK,BAD_93_105,-1.2566245411231117e-4
PAKA,BAD_93_105,-1.2566245411231117e-4
PHK,BAD_93_105,-1.2566245411231117e-4
PIM,BAD_93_105,-1.2566245411231117e-4
PKA,BAD_93_105,-1.2566245411231117e-4
PKCA,BAD_93_105,-1.2566245411231117e-4
PKCI,BAD_93_105,-1.2566245411231117e-4
PKD,BAD_93_105,-1.2566245411231117e-4
PKG,BAD_93_105,-1.2566245411231117e-4
QIK,BAD_93_105,-1.2566245411231117e-4
RAF,BAD_93_105,-1.2566245411231117e-4
RSK,BAD_93_105,-1.2566245411231117e-4
SGK,BAD_93_105,-1.2566245411231117e-4
VRK2,BAD_93_105,-1.2566245411231117e-4
AKT,BCKD_45_57,0.1351270072894657
BARK1,BCKD_45_57,0.1351270072894657
CDK,BCKD_45_57,0.1351270072894657
DMPK,BCKD_45_57,0.1351270072894657
FRAY,BCKD_45_57,0.1351270072894657
GRK,BCKD_45_57,0.1351270072894657
IKK,BCKD_45_57,0.1351270072894657
MAPKAPK,BCKD_45_57,0.1351270072894657
MELK,BCKD_45_57,0.1351270072894657
MLCK,BCKD_45_57,0.1351270072894657
MST,BCKD_45_57,0.1351270072894657
PAKA,BCKD_45_57,0.1351270072894657
PDHK,BCKD_45_57,0.1351270072894657
PDK1,BCKD_45_57,0.1351270072894657
PEK,BCKD_45_57,0.1351270072894657
PHK,BCKD_45_57,0.1351270072894657
PIM,BCKD_45_57,0.1351270072894657
PKA,BCKD_45_57,0.1351270072894657
PKCA,BCKD_45_57,0.1351270072894657
PKG,BCKD_45_57,0.1351270072894657
PLK,BCKD_45_57,0.1351270072894657
QIK,BCKD_45_57,0.1351270072894657
RSK,BCKD_45_57,0.1351270072894657
SGK,BCKD_45_57,0.1351270072894657
STE7,BCKD_45_57,0.1351270072894657
VRK2,BCKD_45_57,0.1351270072894657
BARK1,C1R_201_213,-0.3085830780591179
CDK,C1R_201_213,-0.3085830780591179
CK1,C1R_201_213,-0.3085830780591179
CK2,C1R_201_213,-0.3085830780591179
DMPK,C1R_201_213,-0.3085830780591179
DYRK,C1R_201_213,-0.3085830780591179
ERK,C1R_201_213,-0.3085830780591179
IRAK,C1R_201_213,-0.3085830780591179
JNK,C1R_201_213,-0.3085830780591179
P38,C1R_201_213,-0.3085830780591179
PDHK,C1R_201_213,-0.3085830780591179
PEK,C1R_201_213,-0.3085830780591179
PHK,C1R_201_213,-0.3085830780591179
PKCA,C1R_201_213,-0.3085830780591179
PLK,C1R_201_213,-0.3085830780591179
QIK,C1R_201_213,-0.3085830780591179
STE7,C1R_201_213,-0.3085830780591179
STKR,C1R_201_213,-0.3085830780591179
VRK2,C1R_201_213,-0.3085830780591179
BARK1,CAC1C_1974_1986,0.3130232539570219
CAMK1,CAC1C_1974_1986,0.3130232539570219
MAPKAPK,CAC1C_1974_1986,0.3130232539570219
PDHK,CAC1C_1974_1986,0.3130232539570219
PHK,CAC1C_1974_1986,0.3130232539570219
PIM,CAC1C_1974_1986,0.3130232539570219
PKCA,CAC1C_1974_1986,0.3130232539570219
PKD,CAC1C_1974_1986,0.3130232539570219
PKG,CAC1C_1974_1986,0.3130232539570219
QIK,CAC1C_1974_1986,0.3130232539570219
RAD53,CAC1C_1974_1986,0.3130232539570219
RIPK,CAC1C_1974_1986,0.3130232539570219
RSK,CAC1C_1974_1986,0.3130232539570219
VRK2,CAC1C_1974_1986,0.3130232539570219
AKT,CD27_212_224,0.19590302823198957
BARK1,CD27_212_224,0.19590302823198957
CDK,CD27_212_224,0.19590302823198957
DMPK,CD27_212_224,0.19590302823198957
ERK,CD27_212_224,0.19590302823198957
IKK,CD27_212_224,0.19590302823198957
JNK,CD27_212_224,0.19590302823198957
P38,CD27_212_224,0.19590302823198957
PDHK,CD27_212_224,0.19590302823198957
PEK,CD27_212_224,0.19590302823198957
PHK,CD27_212_224,0.19590302823198957
PIM,CD27_212_224,0.19590302823198957
PKCA,CD27_212_224,0.19590302823198957
PKD,CD27_212_224,0.19590302823198957
QIK,CD27_212_224,0.19590302823198957
RSK,CD27_212_224,0.19590302823198957
VRK2,CD27_212_224,0.19590302823198957
BARK1,CDC2_154_169,0.10556923734073348
CDK,CDC2_154_169,0.10556923734073348
COT,CDC2_154_169,0.10556923734073348
PEK,CDC2_154_169,0.10556923734073348
PKG,CDC2_154_169,0.10556923734073348
RSK,CDC2_154_169,0.10556923734073348
STE7,CDC2_154_169,0.10556923734073348
VRK2,CDC2_154_169,0.10556923734073348
BARK1,CDK7_163_175,0.20674177613788527
CDK,CDK7_163_175,0.20674177613788527
DMPK,CDK7_163_175,0.20674177613788527
DYRK,CDK7_163_175,0.20674177613788527
FRAY,CDK7_163_175,0.20674177613788527
JNK,CDK7_163_175,0.20674177613788527
MAPKAPK,CDK7_163_175,0.20674177613788527
MST,CDK7_163_175,0.20674177613788527
MTOR,CDK7_163_175,0.20674177613788527
P38,CDK7_163_175,0.20674177613788527
PDK1,CDK7_163_175,0.20674177613788527
PEK,CDK7_163_175,0.20674177613788527
PHK,CDK7_163_175,0.20674177613788527
PIM,CDK7_163_175,0.20674177613788527
PKCA,CDK7_163_175,0.20674177613788527
PKCI,CDK7_163_175,0.20674177613788527
PRKDC,CDK7_163_175,0.20674177613788527
QIK,CDK7_163_175,0.20674177613788527
STE7,CDK7_163_175,0.20674177613788527
VRK2,CDK7_163_175,0.20674177613788527
AKT,CDN1A_139_151,0.2934269301207835
BARK1,CDN1A_139_151,0.2934269301207835
CDK,CDN1A_139_151,0.2934269301207835
DAPK,CDN1A_139_151,0.2934269301207835
DMPK,CDN1A_139_151,0.2934269301207835
IKK,CDN1A_139_151,0.2934269301207835
MELK,CDN1A_139_151,0.2934269301207835
NDR,CDN1A_139_151,0.2934269301207835
PEK,CDN1A_139_151,0.2934269301207835
PHK,CDN1A_139_151,0.2934269301207835
PIM,CDN1A_139_151,0.2934269301207835
PKCA,CDN1A_139_151,0.2934269301207835
PKD,CDN1A_139_151,0.2934269301207835
RIPK,CDN1A_139_151,0.2934269301207835
RSK,CDN1A_139_151,0.2934269301207835
STE7,CDN1A_139_151,0.2934269301207835
VRK2,CDN1A_139_151,0.2934269301207835
AUR,CENPA_1_14,0.29890332376820944
BARK1,CENPA_1_14,0.29890332376820944
DMPK,CENPA_1_14,0.29890332376820944
MAPKAPK,CENPA_1_14,0.29890332376820944
PIM,CENPA_1_14,0.29890332376820944
PKCA,CENPA_1_14,0.29890332376820944
PKG,CENPA_1_14,0.29890332376820944
VRK2,CENPA_1_14,0.29890332376820944
AMPK,CFTR_730_742,0.7863880751275097
BARK1,CFTR_730_742,0.7863880751275097
CAMK2,CFTR_730_742,0.7863880751275097
CDK,CFTR_730_742,0.7863880751275097
DAPK,CFTR_730_742,0.7863880751275097
DYRK,CFTR_730_742,0.7863880751275097
GRK,CFTR_730_742,0.7863880751275097
IKK,CFTR_730_742,0.7863880751275097
MAPKAPK,CFTR_730_742,0.7863880751275097
PAKA,CFTR_730_742,0.7863880751275097
PDHK,CFTR_730_742,0.7863880751275097
PEK,CFTR_730_742,0.7863880751275097
PHK,CFTR_730_742,0.7863880751275097
PKA,CFTR_730_742,0.7863880751275097
PKCA,CFTR_730_742,0.7863880751275097
PKD,CFTR_730_742,0.7863880751275097
PKG,CFTR_730_742,0.7863880751275097
QIK,CFTR_730_742,0.7863880751275097
RAD53,CFTR_730_742,0.7863880751275097
RSK,CFTR_730_742,0.7863880751275097
VRK2,CFTR_730_742,0.7863880751275097
AKT,CGHB_109_121,0.04505033986113874
BARK1,CGHB_109_121,0.04505033986113874
CAMK2,CGHB_109_121,0.04505033986113874
DMPK,CGHB_109_121,0.04505033986113874
IKK,CGHB_109_121,0.04505033986113874
MTOR,CGHB_109_121,0.04505033986113874
PDHK,CGHB_109_121,0.04505033986113874
PDK1,CGHB_109_121,0.04505033986113874
PEK,CGHB_109_121,0.04505033986113874
PKA,CGHB_109_121,0.04505033986113874
PKCA,CGHB_109_121,0.04505033986113874
PKG,CGHB_109_121,0.04505033986113874
RSK,CGHB_109_121,0.04505033986113874
VRK2,CGHB_109_121,0.04505033986113874
AMPK,CREB1_126_138,0.7343822246165294
ATM,CREB1_126_138,0.7343822246165294
BARK1,CREB1_126_138,0.7343822246165294
CAMK1,CREB1_126_138,0.7343822246165294
CAMK2,CREB1_126_138,0.7343822246165294
COT,CREB1_126_138,0.7343822246165294
DMPK,CREB1_126_138,0.7343822246165294
DYRK,CREB1_126_138,0.7343822246165294
GSK,CREB1_126_138,0.7343822246165294
MAPKAPK,CREB1_126_138,0.7343822246165294
PDHK,CREB1_126_138,0.7343822246165294
PHK,CREB1_126_138,0.7343822246165294
PIM,CREB1_126_138,0.7343822246165294
PKA,CREB1_126_138,0.7343822246165294
PKCA,CREB1_126_138,0.7343822246165294
PKCD,CREB1_126_138,0.7343822246165294
PKCH,CREB1_126_138,0.7343822246165294
PKD,CREB1_126_138,0.7343822246165294
QIK,CREB1_126_138,0.7343822246165294
RAD53,CREB1_126_138,0.7343822246165294
RSK,CREB1_126_138,0.7343822246165294
SGK,CREB1_126_138,0.7343822246165294
VRK2,CREB1_126_138,0.7343822246165294
AMPK,CSF1R_701_713,0.5699325350028955
BARK1,CSF1R_701_713,0.5699325350028955
CDK,CSF1R_701_713,0.5699325350028955
CK1,CSF1R_701_713,0.5699325350028955
DMPK,CSF1R_701_713,0.5699325350028955
PDHK,CSF1R_701_713,0.5699325350028955
PEK,CSF1R_701_713,0.5699325350028955
PIM,CSF1R_701_713,0.5699325350028955
PKA,CSF1R_701_713,0.5699325350028955
PKCA,CSF1R_701_713,0.5699325350028955
PKG,CSF1R_701_713,0.5699325350028955
RSK,CSF1R_701_713,0.5699325350028955
VRK2,CSF1R_701_713,0.5699325350028955
AMPK,DESP_2842_2854,0.5236528908861837
BARK1,DESP_2842_2854,0.5236528908861837
CAMK1,DESP_2842_2854,0.5236528908861837
CDK,DESP_2842_2854,0.5236528908861837
CK1,DESP_2842_2854,0.5236528908861837
DMPK,DESP_2842_2854,0.5236528908861837
GSK,DESP_2842_2854,0.5236528908861837
IKK,DESP_2842_2854,0.5236528908861837
MAPKAPK,DESP_2842_2854,0.5236528908861837
P38,DESP_2842_2854,0.5236528908861837
PDHK,DESP_2842_2854,0.5236528908861837
PDK1,DESP_2842_2854,0.5236528908861837
PEK,DESP_2842_2854,0.5236528908861837
PHK,DESP_2842_2854,0.5236528908861837
PIM,DESP_2842_2854,0.5236528908861837
PKA,DESP_2842_2854,0.5236528908861837
PKCA,DESP_2842_2854,0.5236528908861837
PKG,DESP_2842_2854,0.5236528908861837
QIK,DESP_2842_2854,0.5236528908861837
RIPK,DESP_2842_2854,0.5236528908861837
RSK,DESP_2842_2854,0.5236528908861837
SGK,DESP_2842_2854,0.5236528908861837
STE11,DESP_2842_2854,0.5236528908861837
STE7,DESP_2842_2854,0.5236528908861837
VRK2,DESP_2842_2854,0.5236528908861837
BARK1,EPB42_241_253,0.6910514851538739
DMPK,EPB42_241_253,0.6910514851538739
PHK,EPB42_241_253,0.6910514851538739
PIM,EPB42_241_253,0.6910514851538739
PKA,EPB42_241_253,0.6910514851538739
PKCA,EPB42_241_253,0.6910514851538739
PKG,EPB42_241_253,0.6910514851538739
RAD53,EPB42_241_253,0.6910514851538739
RSK,EPB42_241_253,0.6910514851538739
VRK2,EPB42_241_253,0.6910514851538739
BARK1,ERBB2_679_691,0.08245297649060213
DMPK,ERBB2_679_691,0.08245297649060213
PHK,ERBB2_679_691,0.08245297649060213
PIM,ERBB2_679_691,0.08245297649060213
PKA,ERBB2_679_691,0.08245297649060213
PKCA,ERBB2_679_691,0.08245297649060213
PKCD,ERBB2_679_691,0.08245297649060213
PKCH,ERBB2_679_691,0.08245297649060213
PKG,ERBB2_679_691,0.08245297649060213
RSK,ERBB2_679_691,0.08245297649060213
VRK2,ERBB2_679_691,0.08245297649060213
BARK1,ERF_519_531,0.24602179233063587
CDK,ERF_519_531,0.24602179233063587
CHK1,ERF_519_531,0.24602179233063587
DAPK,ERF_519_531,0.24602179233063587
DMPK,ERF_519_531,0.24602179233063587
DYRK,ERF_519_531,0.24602179233063587
ERK,ERF_519_531,0.24602179233063587
IRAK,ERF_519_531,0.24602179233063587
MST,ERF_519_531,0.24602179233063587
P38,ERF_519_531,0.24602179233063587
PDK1,ERF_519_531,0.24602179233063587
PEK,ERF_519_531,0.24602179233063587
PIM,ERF_519_531,0.24602179233063587
PKA,ERF_519_531,0.24602179233063587
PKCA,ERF_519_531,0.24602179233063587
PKG,ERF_519_531,0.24602179233063587
RAD53,ERF_519_531,0.24602179233063587
RSK,ERF_519_531,0.24602179233063587
