Kinase,Peptide,LFC
PKCA,ADDB_696_708,-0.03804408063245969
PKCH,ADDB_696_708,-0.03804408063245969
PLK,ADDB_696_708,-0.03804408063245969
QIK,ADDB_696_708,-0.03804408063245969
RIPK,ADDB_696_708,-0.03804408063245969
STE7,ADDB_696_708,-0.03804408063245969
VRK1,ADDB_696_708,-0.03804408063245969
VRK2,ADDB_696_708,-0.03804408063245969
BARK1,ADDB_706_718,0.232066440615142
CDK,ADDB_706_718,0.232066440615142
CHK1,ADDB_706_718,0.232066440615142
DMPK,ADDB_706_718,0.232066440615142
DYRK,ADDB_706_718,0.232066440615142
ERK,ADDB_706_718,0.232066440615142
JNK,ADDB_706_718,0.232066440615142
MAPKAPK,ADDB_706_718,0.232066440615142
MST,ADDB_706_718,0.232066440615142
NEK,ADDB_706_718,0.232066440615142
P38,ADDB_706_718,0.232066440615142
PAKA,ADDB_706_718,0.232066440615142
PDHK,ADDB_706_718,0.232066440615142
PDK1,ADDB_706_718,0.232066440615142
PEK,ADDB_706_718,0.232066440615142
PHK,ADDB_706_718,0.232066440615142
PIM,ADDB_706_718,0.232066440615142
PKCA,ADDB_706_718,0.232066440615142
PLK,ADDB_706_718,0.232066440615142
RAD53,ADDB_706_718,0.232066440615142
RSK,ADDB_706_718,0.232066440615142
VRK2,ADDB_706_718,0.232066440615142
AKT,ADRB2_338_350,1.0923214637851526
BARK1,ADRB2_338_350,1.0923214637851526
CAMK1,ADRB2_338_350,1.0923214637851526
CDK,ADRB2_338_350,1.0923214637851526
CHK1,ADRB2_338_350,1.0923214637851526
DMPK,ADRB2_338_350,1.0923214637851526
GRK,ADRB2_338_350,1.0923214637851526
PAKA,ADRB2_338_350,1.0923214637851526
PKA,ADRB2_338_350,1.0923214637851526
PKCA,ADRB2_338_350,1.0923214637851526
PKCI,ADRB2_338_350,1.0923214637851526
PKG,ADRB2_338_350,1.0923214637851526
RAD53,ADRB2_338_350,1.0923214637851526
RSK,ADRB2_338_350,1.0923214637851526
VRK2,ADRB2_338_350,1.0923214637851526
AKT,ANDR_785_797,0.2721383689503594
ATR,ANDR_785_797,0.2721383689503594
BARK1,ANDR_785_797,0.2721383689503594
DMPK,ANDR_785_797,0.2721383689503594
PHK,ANDR_785_797,0.2721383689503594
PIM,ANDR_785_797,0.2721383689503594
PKA,ANDR_785_797,0.2721383689503594
PKD,ANDR_785_797,0.2721383689503594
RAF,ANDR_785_797,0.2721383689503594
RSK,ANDR_785_797,0.2721383689503594
VRK2,ANDR_785_797,0.2721383689503594
AKT,ANXA1_209_221,0.5285831632070664
BARK1,ANXA1_209_221,0.5285831632070664
DMPK,ANXA1_209_221,0.5285831632070664
PHK,ANXA1_209_221,0.5285831632070664
PKA,ANXA1_209_221,0.5285831632070664
PKCA,ANXA1_209_221,0.5285831632070664
PKG,ANXA1_209_221,0.5285831632070664
RSK,ANXA1_209_221,0.5285831632070664
VRK2,ANXA1_209_221,0.5285831632070664
AMPK,BAD_112_124,1.128370797329561
BARK1,BAD_112_124,1.128370797329561
CK1,BAD_112_124,1.128370797329561
DMPK,BAD_112_124,1.128370797329561
FRAY,BAD_112_124,1.128370797329561
IRAK,BAD_112_124,1.128370797329561
NEK,BAD_112_124,1.128370797329561
PAKA,BAD_112_124,1.128370797329561
PDHK,BAD_112_124,1.128370797329561
PEK,BAD_112_124,1.128370797329561
PHK,BAD_112_124,1.128370797329561
PIM,BAD_112_124,1.128370797329561
PKA,BAD_112_124,1.128370797329561
PKCA,BAD_112_124,1.128370797329561
PKCI,BAD_112_124,1.128370797329561
PKD,BAD_112_124,1.128370797329561
PKG,BAD_112_124,1.128370797329561
QIK,BAD_112_124,1.128370797329561
RAF,BAD_112_124,1.128370797329561
RSK,BAD_112_124,1.128370797329561
STE7,BAD_112_124,1.128370797329561
VRK2,BAD_112_124,1.128370797329561
AKT,BAD_69_81,0.4267624414484275
BARK1,BAD_69_81,0.4267624414484275
CDK,BAD_69_81,0.4267624414484275
DMPK,BAD_69_81,0.4267624414484275
ERK,BAD_69_81,0.4267624414484275
MELK,BAD_69_81,0.4267624414484275
MTOR,BAD_69_81,0.4267624414484275
PAKA,BAD_69_81,0.4267624414484275
PAKB,BAD_69_81,0.4267624414484275
PDHK,BAD_69_81,0.4267624414484275
PDK1,BAD_69_81,0.4267624414484275
PEK,BAD_69_81,0.4267624414484275
PHK,BAD_69_81,0.4267624414484275
PIM,BAD_69_81,0.4267624414484275
PKA,BAD_69_81,0.4267624414484275
PKCA,BAD_69_81,0.4267624414484275
PKCI,BAD_69_81,0.4267624414484275
PKD,BAD_69_81,0.4267624414484275
PKG,BAD_69_81,0.4267624414484275
QIK,BAD_69_81,0.4267624414484275
RAD53,BAD_69_81,0.4267624414484275
RAF,BAD_69_81,0.4267624414484275
RSK,BAD_69_81,0.4267624414484275
SGK,BAD_69_81,0.4267624414484275
VRK2,BAD_69_81,0.4267624414484275
AKT,BAD_93_105,0.20362997691800128
BARK1,BAD_93_105,0.20362997691800128
DMPK,BAD_93_105,0.20362997691800128
MAPKAPK,BAD_93_105,0.20362997691800128
PAKA,BAD_93_105,0.20362997691800128
PHK,BAD_93_105,0.20362997691800128
PIM,BAD_93_105,0.20362997691800128
PKA,BAD_93_105,0.20362997691800128
PKCA,BAD_93_105,0.20362997691800128
PKCI,BAD_93_105,0.20362997691800128
PKD,BAD_93_105,0.20362997691800128
PKG,BAD_93_105,0.20362997691800128
QIK,BAD_93_105,0.20362997691800128
RAF,BAD_93_105,0.20362997691800128
RSK,BAD_93_105,0.20362997691800128
SGK,BAD_93_105,0.20362997691800128
VRK2,BAD_93_105,0.20362997691800128
AKT,BCKD_45_57,0.11120564780761466
BARK1,BCKD_45_57,0.11120564780761466
CDK,BCKD_45_57,0.11120564780761466
DMPK,BCKD_45_57,0.11120564780761466
FRAY,BCKD_45_57,0.11120564780761466
GRK,BCKD_45_57,0.11120564780761466
IKK,BCKD_45_57,0.11120564780761466
MAPKAPK,BCKD_45_57,0.11120564780761466
MELK,BCKD_45_57,0.11120564780761466
MLCK,BCKD_45_57,0.11120564780761466
MST,BCKD_45_57,0.11120564780761466
PAKA,BCKD_45_57,0.11120564780761466
PDHK,BCKD_45_57,0.11120564780761466
PDK1,BCKD_45_57,0.11120564780761466
PEK,BCKD_45_57,0.11120564780761466
PHK,BCKD_45_57,0.11120564780761466
PIM,BCKD_45_57,0.11120564780761466
PKA,BCKD_45_57,0.11120564780761466
PKCA,BCKD_45_57,0.11120564780761466
PKG,BCKD_45_57,0.11120564780761466
PLK,BCKD_45_57,0.11120564780761466
QIK,BCKD_45_57,0.11120564780761466
RSK,BCKD_45_57,0.11120564780761466
SGK,BCKD_45_57,0.11120564780761466
STE7,BCKD_45_57,0.11120564780761466
VRK2,BCKD_45_57,0.11120564780761466
BARK1,C1R_201_213,-0.0882339378711093
CDK,C1R_201_213,-0.0882339378711093
CK1,C1R_201_213,-0.0882339378711093
CK2,C1R_201_213,-0.0882339378711093
DMPK,C1R_201_213,-0.0882339378711093
DYRK,C1R_201_213,-0.0882339378711093
ERK,C1R_201_213,-0.0882339378711093
IRAK,C1R_201_213,-0.0882339378711093
JNK,C1R_201_213,-0.0882339378711093
P38,C1R_201_213,-0.0882339378711093
PDHK,C1R_201_213,-0.0882339378711093
PEK,C1R_201_213,-0.0882339378711093
PHK,C1R_201_213,-0.0882339378711093
PKCA,C1R_201_213,-0.0882339378711093
PLK,C1R_201_213,-0.0882339378711093
QIK,C1R_201_213,-0.0882339378711093
STE7,C1R_201_213,-0.0882339378711093
STKR,C1R_201_213,-0.0882339378711093
VRK2,C1R_201_213,-0.0882339378711093
BARK1,CAC1C_1974_1986,1.1145463348709324
CAMK1,CAC1C_1974_1986,1.1145463348709324
MAPKAPK,CAC1C_1974_1986,1.1145463348709324
PDHK,CAC1C_1974_1986,1.1145463348709324
PHK,CAC1C_1974_1986,1.1145463348709324
PIM,CAC1C_1974_1986,1.1145463348709324
PKCA,CAC1C_1974_1986,1.1145463348709324
PKD,CAC1C_1974_1986,1.1145463348709324
PKG,CAC1C_1974_1986,1.1145463348709324
QIK,CAC1C_1974_1986,1.1145463348709324
RAD53,CAC1C_1974_1986,1.1145463348709324
RIPK,CAC1C_1974_1986,1.1145463348709324
RSK,CAC1C_1974_1986,1.1145463348709324
VRK2,CAC1C_1974_1986,1.1145463348709324
AKT,CD27_212_224,0.21889259696994873
BARK1,CD27_212_224,0.21889259696994873
CDK,CD27_212_224,0.21889259696994873
DMPK,CD27_212_224,0.21889259696994873
ERK,CD27_212_224,0.21889259696994873
IKK,CD27_212_224,0.21889259696994873
JNK,CD27_212_224,0.21889259696994873
P38,CD27_212_224,0.21889259696994873
PDHK,CD27_212_224,0.21889259696994873
PEK,CD27_212_224,0.21889259696994873
PHK,CD27_212_224,0.21889259696994873
PIM,CD27_212_224,0.21889259696994873
PKCA,CD27_212_224,0.21889259696994873
PKD,CD27_212_224,0.21889259696994873
QIK,CD27_212_224,0.21889259696994873
RSK,CD27_212_224,0.21889259696994873
VRK2,CD27_212_224,0.21889259696994873
BARK1,CDC2_154_169,0.14134920567396164
CDK,CDC2_154_169,0.14134920567396164
COT,CDC2_154_169,0.14134920567396164
PEK,CDC2_154_169,0.14134920567396164
PKG,CDC2_154_169,0.14134920567396164
RSK,CDC2_154_169,0.14134920567396164
STE7,CDC2_154_169,0.14134920567396164
VRK2,CDC2_154_169,0.14134920567396164
BARK1,CDK7_163_175,0.20915332955508423
CDK,CDK7_163_175,0.20915332955508423
DMPK,CDK7_163_175,0.20915332955508423
DYRK,CDK7_163_175,0.20915332955508423
FRAY,CDK7_163_175,0.20915332955508423
JNK,CDK7_163_175,0.20915332955508423
MAPKAPK,CDK7_163_175,0.20915332955508423
MST,CDK7_163_175,0.20915332955508423
MTOR,CDK7_163_175,0.20915332955508423
P38,CDK7_163_175,0.20915332955508423
PDK1,CDK7_163_175,0.20915332955508423
PEK,CDK7_163_175,0.20915332955508423
PHK,CDK7_163_175,0.20915332955508423
PIM,CDK7_163_175,0.20915332955508423
PKCA,CDK7_163_175,0.20915332955508423
PKCI,CDK7_163_175,0.20915332955508423
PRKDC,CDK7_163_175,0.20915332955508423
QIK,CDK7_163_175,0.20915332955508423
STE7,CDK7_163_175,0.20915332955508423
VRK2,CDK7_163_175,0.20915332955508423
AUR,CENPA_1_14,0.20215907207568343
BARK1,CENPA_1_14,0.20215907207568343
DMPK,CENPA_1_14,0.20215907207568343
MAPKAPK,CENPA_1_14,0.20215907207568343
PIM,CENPA_1_14,0.20215907207568343
PKCA,CENPA_1_14,0.20215907207568343
PKG,CENPA_1_14,0.20215907207568343
VRK2,CENPA_1_14,0.20215907207568343
AMPK,CFTR_730_742,1.453513008719274
BARK1,CFTR_730_742,1.453513008719274
CAMK2,CFTR_730_742,1.453513008719274
CDK,CFTR_730_742,1.453513008719274
DAPK,CFTR_730_742,1.453513008719274
DYRK,CFTR_730_742,1.453513008719274
GRK,CFTR_730_742,1.453513008719274
IKK,CFTR_730_742,1.453513008719274
MAPKAPK,CFTR_730_742,1.453513008719274
PAKA,CFTR_730_742,1.453513008719274
PDHK,CFTR_730_742,1.453513008719274
PEK,CFTR_730_742,1.453513008719274
PHK,CFTR_730_742,1.453513008719274
PKA,CFTR_730_742,1.453513008719274
PKCA,CFTR_730_742,1.453513008719274
PKD,CFTR_730_742,1.453513008719274
PKG,CFTR_730_742,1.453513008719274
QIK,CFTR_730_742,1.453513008719274
RAD53,CFTR_730_742,1.453513008719274
RSK,CFTR_730_742,1.453513008719274
VRK2,CFTR_730_742,1.453513008719274
AKT,CGHB_109_121,0.6477229055912028
BARK1,CGHB_109_121,0.6477229055912028
CAMK2,CGHB_109_121,0.6477229055912028
DMPK,CGHB_109_121,0.6477229055912028
IKK,CGHB_109_121,0.6477229055912028
MTOR,CGHB_109_121,0.6477229055912028
PDHK,CGHB_109_121,0.6477229055912028
PDK1,CGHB_109_121,0.6477229055912028
PEK,CGHB_109_121,0.6477229055912028
PKA,CGHB_109_121,0.6477229055912028
PKCA,CGHB_109_121,0.6477229055912028
PKG,CGHB_109_121,0.6477229055912028
RSK,CGHB_109_121,0.6477229055912028
VRK2,CGHB_109_121,0.6477229055912028
AMPK,CREB1_126_138,0.8533786770993815
ATM,CREB1_126_138,0.8533786770993815
BARK1,CREB1_126_138,0.8533786770993815
CAMK1,CREB1_126_138,0.8533786770993815
CAMK2,CREB1_126_138,0.8533786770993815
COT,CREB1_126_138,0.8533786770993815
DMPK,CREB1_126_138,0.8533786770993815
DYRK,CREB1_126_138,0.8533786770993815
GSK,CREB1_126_138,0.8533786770993815
MAPKAPK,CREB1_126_138,0.8533786770993815
PDHK,CREB1_126_138,0.8533786770993815
PHK,CREB1_126_138,0.8533786770993815
PIM,CREB1_126_138,0.8533786770993815
PKA,CREB1_126_138,0.8533786770993815
PKCA,CREB1_126_138,0.8533786770993815
PKCD,CREB1_126_138,0.8533786770993815
PKCH,CREB1_126_138,0.8533786770993815
PKD,CREB1_126_138,0.8533786770993815
QIK,CREB1_126_138,0.8533786770993815
RAD53,CREB1_126_138,0.8533786770993815
RSK,CREB1_126_138,0.8533786770993815
SGK,CREB1_126_138,0.8533786770993815
VRK2,CREB1_126_138,0.8533786770993815
AMPK,CSF1R_701_713,0.979301341990349
BARK1,CSF1R_701_713,0.979301341990349
CDK,CSF1R_701_713,0.979301341990349
CK1,CSF1R_701_713,0.979301341990349
DMPK,CSF1R_701_713,0.979301341990349
PDHK,CSF1R_701_713,0.979301341990349
PEK,CSF1R_701_713,0.979301341990349
PIM,CSF1R_701_713,0.979301341990349
PKA,CSF1R_701_713,0.979301341990349
PKCA,CSF1R_701_713,0.979301341990349
PKG,CSF1R_701_713,0.979301341990349
RSK,CSF1R_701_713,0.979301341990349
VRK2,CSF1R_701_713,0.979301341990349
AMPK,DESP_2842_2854,1.453206604068347
BARK1,DESP_2842_2854,1.453206604068347
CAMK1,DESP_2842_2854,1.453206604068347
CDK,DESP_2842_2854,1.453206604068347
CK1,DESP_2842_2854,1.453206604068347
DMPK,DESP_2842_2854,1.453206604068347
GSK,DESP_2842_2854,1.453206604068347
IKK,DESP_2842_2854,1.453206604068347
MAPKAPK,DESP_2842_2854,1.453206604068347
P38,DESP_2842_2854,1.453206604068347
PDHK,DESP_2842_2854,1.453206604068347
PDK1,DESP_2842_2854,1.453206604068347
PEK,DESP_2842_2854,1.453206604068347
PHK,DESP_2842_2854,1.453206604068347
PIM,DESP_2842_2854,1.453206604068347
PKA,DESP_2842_2854,1.453206604068347
PKCA,DESP_2842_2854,1.453206604068347
PKG,DESP_2842_2854,1.453206604068347
QIK,DESP_2842_2854,1.453206604068347
RIPK,DESP_2842_2854,1.453206604068347
RSK,DESP_2842_2854,1.453206604068347
SGK,DESP_2842_2854,1.453206604068347
STE11,DESP_2842_2854,1.453206604068347
STE7,DESP_2842_2854,1.453206604068347
VRK2,DESP_2842_2854,1.453206604068347
BARK1,EPB42_241_253,1.2991594345216708
DMPK,EPB42_241_253,1.2991594345216708
PHK,EPB42_241_253,1.2991594345216708
PIM,EPB42_241_253,1.2991594345216708
PKA,EPB42_241_253,1.2991594345216708
PKCA,EPB42_241_253,1.2991594345216708
PKG,EPB42_241_253,1.2991594345216708
RAD53,EPB42_241_253,1.2991594345216708
RSK,EPB42_241_253,1.2991594345216708
VRK2,EPB42_241_253,1.2991594345216708
BARK1,ERBB2_679_691,0.11066746774728622
DMPK,ERBB2_679_691,0.11066746774728622
PHK,ERBB2_679_691,0.11066746774728622
PIM,ERBB2_679_691,0.11066746774728622
PKA,ERBB2_679_691,0.11066746774728622
PKCA,ERBB2_679_691,0.11066746774728622
PKCD,ERBB2_679_691,0.11066746774728622
PKCH,ERBB2_679_691,0.11066746774728622
PKG,ERBB2_679_691,0.11066746774728622
RSK,ERBB2_679_691,0.11066746774728622
VRK2,ERBB2_679_691,0.11066746774728622
BARK1,ERF_519_531,0.2805093497175936
CDK,ERF_519_531,0.2805093497175936
CHK1,ERF_519_531,0.2805093497175936
DAPK,ERF_519_531,0.2805093497175936
DMPK,ERF_519_531,0.2805093497175936
DYRK,ERF_519_531,0.2805093497175936
ERK,ERF_519_531,0.2805093497175936
IRAK,ERF_519_531,0.2805093497175936
MST,ERF_519_531,0.2805093497175936
P38,ERF_519_531,0.2805093497175936
PDK1,ERF_519_531,0.2805093497175936
PEK,ERF_519_531,0.2805093497175936
PIM,ERF_519_531,0.2805093497175936
PKA,ERF_519_531,0.2805093497175936
PKCA,ERF_519_531,0.2805093497175936
PKG,ERF_519_531,0.2805093497175936
RAD53,ERF_519_531,0.2805093497175936
RSK,ERF_519_531,0.2805093497175936
VRK2,ERF_519_531,0.2805093497175936
AKT,ESR1_160_172,0.5625344766310262
AUR,ESR1_160_172,0.5625344766310262
BARK1,ESR1_160_172,0.5625344766310262
CK2,ESR1_160_172,0.5625344766310262
DMPK,ESR1_160_172,0.5625344766310262
IKK,ESR1_160_172,0.5625344766310262
PEK,ESR1_160_172,0.5625344766310262
PHK,ESR1_160_172,0.5625344766310262
PIM,ESR1_160_172,0.5625344766310262
PKCA,ESR1_160_172,0.5625344766310262
RSK,ESR1_160_172,0.5625344766310262
STE11,ESR1_160_172,0.5625344766310262
STE7,ESR1_160_172,0.5625344766310262
VRK2,ESR1_160_172,0.5625344766310262
BARK1,FIBA_569_581,0.10567807719699474
CDK,FIBA_569_581,0.10567807719699474
CK1,FIBA_569_581,0.10567807719699474
DAPK,FIBA_569_581,0.10567807719699474
DMPK,FIBA_569_581,0.10567807719699474
ERK,FIBA_569_581,0.10567807719699474
GSK,FIBA_569_581,0.10567807719699474
HAL,FIBA_569_581,0.10567807719699474
IKK,FIBA_569_581,0.10567807719699474
JNK,FIBA_569_581,0.10567807719699474
MLCK,FIBA_569_581,0.10567807719699474
MST,FIBA_569_581,0.10567807719699474
PDHK,FIBA_569_581,0.10567807719699474
PEK,FIBA_569_581,0.10567807719699474
PHK,FIBA_569_581,0.10567807719699474
PIM,FIBA_569_581,0.10567807719699474
PKA,FIBA_569_581,0.10567807719699474
PKCA,FIBA_569_581,0.10567807719699474
PKG,FIBA_569_581,0.10567807719699474
PLK,FIBA_569_581,0.10567807719699474
QIK,FIBA_569_581,0.10567807719699474
RAF,FIBA_569_581,0.10567807719699474
RIPK,FIBA_569_581,0.10567807719699474
RSK,FIBA_569_581,0.10567807719699474
SGK,FIBA_569_581,0.10567807719699474
STE7,FIBA_569_581,0.10567807719699474
VRK2,FIBA_569_581,0.10567807719699474
AKT,FOXO3_25_37,0.09513380299821549
BARK1,FOXO3_25_37,0.09513380299821549
CDK,FOXO3_25_37,0.09513380299821549
ERK,FOXO3_25_37,0.09513380299821549
MAPKAPK,FOXO3_25_37,0.09513380299821549
P38,FOXO3_25_37,0.09513380299821549
PHK,FOXO3_25_37,0.09513380299821549
PIM,FOXO3_25_37,0.09513380299821549
PKCA,FOXO3_25_37,0.09513380299821549
QIK,FOXO3_25_37,0.09513380299821549
RAF,FOXO3_25_37,0.09513380299821549
RSK,FOXO3_25_37,0.09513380299821549
SGK,FOXO3_25_37,0.09513380299821549
VRK2,FOXO3_25_37,0.09513380299821549
AKT,FRAP_2443_2455,0.517314515754831
AMPK,FRAP_2443_2455,0.517314515754831
BARK1,FRAP_2443_2455,0.517314515754831
CK1,FRAP_2443_2455,0.517314515754831
DAPK,FRAP_2443_2455,0.517314515754831
DMPK,FRAP_2443_2455,0.517314515754831
MAPKAPK,FRAP_2443_2455,0.517314515754831
MELK,FRAP_2443_2455,0.517314515754831
MLK,FRAP_2443_2455,0.517314515754831
MSN,FRAP_2443_2455,0.517314515754831
MTOR,FRAP_2443_2455,0.517314515754831
NEK,FRAP_2443_2455,0.517314515754831
PDHK,FRAP_2443_2455,0.517314515754831
PDK1,FRAP_2443_2455,0.517314515754831
PEK,FRAP_2443_2455,0.517314515754831
PHK,FRAP_2443_2455,0.517314515754831
PIM,FRAP_2443_2455,0.517314515754831
PKA,FRAP_2443_2455,0.517314515754831
PKCA,FRAP_2443_2455,0.517314515754831
QIK,FRAP_2443_2455,0.517314515754831
RSK,FRAP_2443_2455,0.517314515754831
SGK,FRAP_2443_2455,0.517314515754831
TAO,FRAP_2443_2455,0.517314515754831
VRK2,FRAP_2443_2455,0.517314515754831
AKT,GPR6_349_361,0.322065362322103
BARK1,GPR6_349_361,0.322065362322103
CDK,GPR6_349_361,0.322065362322103
CK1,GPR6_349_361,0.322065362322103
DMPK,GPR6_349_361,0.322065362322103
DYRK,GPR6_349_361,0.322065362322103
ERK,GPR6_349_361,0.322065362322103
IKK,GPR6_349_361,0.322065362322103
JNK,GPR6_349_361,0.322065362322103
MAPKAPK,GPR6_349_361,0.322065362322103
MELK,GPR6_349_361,0.322065362322103
P38,GPR6_349_361,0.322065362322103
PDK1,GPR6_349_361,0.322065362322103
PEK,GPR6_349_361,0.322065362322103
PHK,GPR6_349_361,0.322065362322103
PKCA,GPR6_349_361,0.322065362322103
QIK,GPR6_349_361,0.322065362322103
RAF,GPR6_349_361,0.322065362322103
RSK,GPR6_349_361,0.322065362322103
SGK,GPR6_349_361,0.322065362322103
VRK2,GPR6_349_361,0.322065362322103
AMPK,GPSM2_394_406,1.301085908494218
BARK1,GPSM2_394_406,1.301085908494218
CAMK1,GPSM2_394_406,1.301085908494218
CHK1,GPSM2_394_406,1.301085908494218
DMPK,GPSM2_394_406,1.301085908494218
IKK,GPSM2_394_406,1.301085908494218
MAPKAPK,GPSM2_394_406,1.301085908494218
MARK,GPSM2_394_406,1.301085908494218
PHK,GPSM2_394_406,1.301085908494218
PKCA,GPSM2_394_406,1.301085908494218
PKD,GPSM2_394_406,1.301085908494218
VRK2,GPSM2_394_406,1.301085908494218
BARK1,GSUB_61_73,0.2367735489333036
CDK,GSUB_61_73,0.2367735489333036
DAPK,GSUB_61_73,0.2367735489333036
DMPK,GSUB_61_73,0.2367735489333036
DYRK,GSUB_61_73,0.2367735489333036
ERK,GSUB_61_73,0.2367735489333036
PDK1,GSUB_61_73,0.2367735489333036
PHK,GSUB_61_73,0.2367735489333036
PKA,GSUB_61_73,0.2367735489333036
PKG,GSUB_61_73,0.2367735489333036
PLK,GSUB_61_73,0.2367735489333036
VRK2,GSUB_61_73,0.2367735489333036
AKT,GYS2_1_13,0.01511081502898235
BARK1,GYS2_1_13,0.01511081502898235
CDK,GYS2_1_13,0.01511081502898235
DMPK,GYS2_1_13,0.01511081502898235
IKK,GYS2_1_13,0.01511081502898235
MAPKAPK,GYS2_1_13,0.01511081502898235
MTOR,GYS2_1_13,0.01511081502898235
PEK,GYS2_1_13,0.01511081502898235
PHK,GYS2_1_13,0.01511081502898235
PKA,GYS2_1_13,0.01511081502898235
PKCA,GYS2_1_13,0.01511081502898235
QIK,GYS2_1_13,0.01511081502898235
RSK,GYS2_1_13,0.01511081502898235
SGK,GYS2_1_13,0.01511081502898235
VRK2,GYS2_1_13,0.01511081502898235
AKT,H2B1B_ 27_40,0.20543042339094136
AMPK,H2B1B_ 27_40,0.20543042339094136
BARK1,H2B1B_ 27_40,0.20543042339094136
CAMK1,H2B1B_ 27_40,0.20543042339094136
CDK,H2B1B_ 27_40,0.20543042339094136
COT,H2B1B_ 27_40,0.20543042339094136
DAPK,H2B1B_ 27_40,0.20543042339094136
DMPK,H2B1B_ 27_40,0.20543042339094136
IKK,H2B1B_ 27_40,0.20543042339094136
MLK,H2B1B_ 27_40,0.20543042339094136
MST,H2B1B_ 27_40,0.20543042339094136
PAKA,H2B1B_ 27_40,0.20543042339094136
PAKB,H2B1B_ 27_40,0.20543042339094136
PDHK,H2B1B_ 27_40,0.20543042339094136
PEK,H2B1B_ 27_40,0.20543042339094136
PHK,H2B1B_ 27_40,0.20543042339094136
PIM,H2B1B_ 27_40,0.20543042339094136
PKA,H2B1B_ 27_40,0.20543042339094136
PKCA,H2B1B_ 27_40,0.20543042339094136
PKCH,H2B1B_ 27_40,0.20543042339094136
PKD,H2B1B_ 27_40,0.20543042339094136
PKG,H2B1B_ 27_40,0.20543042339094136
PLK,H2B1B_ 27_40,0.20543042339094136
QIK,H2B1B_ 27_40,0.20543042339094136
RAD53,H2B1B_ 27_40,0.20543042339094136
RSK,H2B1B_ 27_40,0.20543042339094136
SGK,H2B1B_ 27_40,0.20543042339094136
VRK2,H2B1B_ 27_40,0.20543042339094136
AMPK,H32_3_18,0.07910936346869443
ATR,H32_3_18,0.07910936346869443
AUR,H32_3_18,0.07910936346869443
BARK1,H32_3_18,0.07910936346869443
DAPK,H32_3_18,0.07910936346869443
DMPK,H32_3_18,0.07910936346869443
DYRK,H32_3_18,0.07910936346869443
MLK,H32_3_18,0.07910936346869443
MST,H32_3_18,0.07910936346869443
MTOR,H32_3_18,0.07910936346869443
PHK,H32_3_18,0.07910936346869443
PIM,H32_3_18,0.07910936346869443
PKCA,H32_3_18,0.07910936346869443
PKCD,H32_3_18,0.07910936346869443
PRKDC,H32_3_18,0.07910936346869443
QIK,H32_3_18,0.07910936346869443
RAD53,H32_3_18,0.07910936346869443
RSK,H32_3_18,0.07910936346869443
STE7,H32_3_18,0.07910936346869443
VRK1,H32_3_18,0.07910936346869443
VRK2,H32_3_18,0.07910936346869443
BARK1,IF4E_203_215,0.0537237051705528
CDK,IF4E_203_215,0.0537237051705528
DMPK,IF4E_203_215,0.0537237051705528
ERK,IF4E_203_215,0.0537237051705528
GRK,IF4E_203_215,0.0537237051705528
IKK,IF4E_203_215,0.0537237051705528
LKB,IF4E_203_215,0.0537237051705528
MAPKAPK,IF4E_203_215,0.0537237051705528
MLK,IF4E_203_215,0.0537237051705528
P38,IF4E_203_215,0.0537237051705528
PEK,IF4E_203_215,0.0537237051705528
PKCA,IF4E_203_215,0.0537237051705528
QIK,IF4E_203_215,0.0537237051705528
